% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.870000000000e+000) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.566006212e+001 +1.566006212e+001 +2.253006212e+001 +2.253006212e+001 +2.4044e+000 -2.9722e-001 -7.7051e-001
3 0 +8.639871095e+000 +8.639871095e+000 +1.550987109e+001 +1.550987109e+001 -8.8868e-002 -8.5603e-001 +8.0080e-001
22 0 +3.685741041e+000 +3.685741041e+000 +1.055574104e+001 +1.055574104e+001 +1.4712e+000 +5.2963e-001 +6.4390e-002
23 0 +1.799214490e+000 +1.799214490e+000 +8.669214490e+000 +8.669214490e+000 -5.9343e-001 -2.8018e-001 +1.0623e+000
1601 0 +1.279612093e+000 +1.279612093e+000 +8.149612093e+000 +8.149612093e+000 +2.7850e-002 +1.7668e-001 +3.3091e-001
6462 0 +7.071034834e-001 +7.071034834e-001 +7.577103483e+000 +7.577103483e+000 -7.1850e-001 -9.2260e-001 +5.0547e-001
16439 0 +5.033685063e-001 +5.033685063e-001 +7.373368506e+000 +7.373368506e+000 -9.0393e-001 -8.8020e-001 +2.7061e-001
17317 0 +2.690324932e-001 +2.690324932e-001 +7.139032493e+000 +7.139032493e+000 -9.0613e-001 -8.7317e-001 +2.7385e-001
18071 0 +2.363017804e-001 +2.363017804e-001 +7.106301780e+000 +7.106301780e+000 -9.0621e-001 -8.7280e-001 +2.7478e-001
19569 0 +1.716548277e-001 +1.716548277e-001 +7.041654828e+000 +7.041654828e+000 -9.0665e-001 -8.7134e-001 +2.7551e-001
19941 0 +1.573401619e-001 +1.573401619e-001 +7.027340162e+000 +7.027340162e+000 -9.0686e-001 -8.7140e-001 +2.7585e-001
20551 0 +1.531751474e-001 +1.531751474e-001 +7.023175147e+000 +7.023175147e+000 -9.0649e-001 -8.7199e-001 +2.7467e-001
20613 0 +1.469636504e-001 +1.469636504e-001 +7.016963650e+000 +7.016963650e+000 -9.0680e-001 -8.7102e-001 +2.7573e-001
20675 0 +1.328832751e-001 +1.328832751e-001 +7.002883275e+000 +7.002883275e+000 -9.0654e-001 -8.7104e-001 +2.7525e-001
21131 0 +1.316777482e-001 +1.316777482e-001 +7.001677748e+000 +7.001677748e+000 -9.0663e-001 -8.7174e-001 +2.7485e-001
21485 0 +1.201446780e-001 +1.201446780e-001 +6.990144678e+000 +6.990144678e+000 -9.0670e-001 -8.7109e-001 +2.7531e-001
21782 0 +9.492263174e-002 +9.492263174e-002 +6.964922632e+000 +6.964922632e+000 -9.0679e-001 -8.7050e-001 +2.7553e-001
22095 0 +7.825387168e-002 +7.825387168e-002 +6.948253872e+000 +6.948253872e+000 -9.0687e-001 -8.7094e-001 +2.7528e-001
22123 0 +6.983253579e-002 +6.983253579e-002 +6.939832536e+000 +6.939832536e+000 -9.0715e-001 -8.7020e-001 +2.7592e-001
22322 0 +6.519131347e-002 +6.519131347e-002 +6.935191313e+000 +6.935191313e+000 -9.0702e-001 -8.7051e-001 +2.7562e-001
22765 0 +6.187465706e-002 +6.187465706e-002 +6.931874657e+000 +6.931874657e+000 -9.0712e-001 -8.7019e-001 +2.7558e-001
23040 0 +5.874154107e-002 +5.874154107e-002 +6.928741541e+000 +6.928741541e+000 -9.0696e-001 -8.7033e-001 +2.7554e-001
23234 0 +4.620194603e-002 +4.620194603e-002 +6.916201946e+000 +6.916201946e+000 -9.0717e-001 -8.6995e-001 +2.7589e-001
23309 0 +3.989633876e-002 +3.989633876e-002 +6.909896339e+000 +6.909896339e+000 -9.0706e-001 -8.7022e-001 +2.7563e-001
23362 0 +2.689703712e-002 +2.689703712e-002 +6.896897037e+000 +6.896897037e+000 -9.0720e-001 -8.6981e-001 +2.7574e-001
24482 0 +2.353697701e-002 +2.353697701e-002 +6.893536977e+000 +6.893536977e+000 -9.0711e-001 -8.6992e-001 +2.7574e-001
24617 0 +1.848691478e-002 +1.848691478e-002 +6.888486915e+000 +6.888486915e+000 -9.0713e-001 -8.7003e-001 +2.7569e-001
24818 0 +1.654753747e-002 +1.654753747e-002 +6.886547537e+000 +6.886547537e+000 -9.0716e-001 -8.6990e-001 +2.7578e-001
24941 0 +8.733578590e-003 +8.733578590e-003 +6.878733579e+000 +6.878733579e+000 -9.0718e-001 -8.6985e-001 +2.7579e-001
25481 0 +7.661348003e-003 +7.661348003e-003 +6.877661348e+000 +6.877661348e+000 -9.0718e-001 -8.6984e-001 +2.7577e-001
26079 0 +3.569173174e-003 +3.569173174e-003 +6.873569173e+000 +6.873569173e+000 -9.0721e-001 -8.6977e-001 +2.7581e-001
27355 0 +3.249967224e-003 +3.249967224e-003 +6.873249967e+000 +6.873249967e+000 -9.0720e-001 -8.6980e-001 +2.7580e-001
27948 0 +1.411774981e-003 +1.411774981e-003 +6.871411775e+000 +6.871411775e+000 -9.0720e-001 -8.6980e-001 +2.7580e-001
29493 0 +1.123849178e-003 +1.123849178e-003 +6.871123849e+000 +6.871123849e+000 -9.0720e-001 -8.6980e-001 +2.7580e-001
29924 0 +8.638010721e-004 +8.638010721e-004 +6.870863801e+000 +6.870863801e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
30056 0 +5.819149861e-004 +5.819149861e-004 +6.870581915e+000 +6.870581915e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
30352 0 +5.173241627e-004 +5.173241627e-004 +6.870517324e+000 +6.870517324e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
30764 0 +3.570158079e-004 +3.570158079e-004 +6.870357016e+000 +6.870357016e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
31390 0 +3.437452392e-004 +3.437452392e-004 +6.870343745e+000 +6.870343745e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
31439 0 +3.302713399e-004 +3.302713399e-004 +6.870330271e+000 +6.870330271e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
31634 0 +3.089734861e-004 +3.089734861e-004 +6.870308973e+000 +6.870308973e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
31745 0 +2.747336152e-004 +2.747336152e-004 +6.870274734e+000 +6.870274734e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
31969 0 +2.572910186e-004 +2.572910186e-004 +6.870257291e+000 +6.870257291e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
32076 0 +2.323185227e-004 +2.323185227e-004 +6.870232319e+000 +6.870232319e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
32110 0 +1.933941999e-004 +1.933941999e-004 +6.870193394e+000 +6.870193394e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
32701 0 +1.622750924e-004 +1.622750924e-004 +6.870162275e+000 +6.870162275e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
32812 0 +1.342331789e-004 +1.342331789e-004 +6.870134233e+000 +6.870134233e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
33017 0 +1.199429750e-004 +1.199429750e-004 +6.870119943e+000 +6.870119943e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
33461 0 +3.952935470e-005 +3.952935470e-005 +6.870039529e+000 +6.870039529e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
36146 0 +3.137070012e-005 +3.137070012e-005 +6.870031371e+000 +6.870031371e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
36448 0 +2.896921455e-005 +2.896921455e-005 +6.870028969e+000 +6.870028969e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
36628 0 +1.974457366e-005 +1.974457366e-005 +6.870019745e+000 +6.870019745e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
37667 0 +1.445746618e-005 +1.445746618e-005 +6.870014457e+000 +6.870014457e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
37830 0 +1.221907300e-005 +1.221907300e-005 +6.870012219e+000 +6.870012219e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
37952 0 +1.111787815e-005 +1.111787815e-005 +6.870011118e+000 +6.870011118e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
38116 0 +9.616516600e-006 +9.616516600e-006 +6.870009617e+000 +6.870009617e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
38805 0 +9.330796057e-006 +9.330796057e-006 +6.870009331e+000 +6.870009331e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
38989 0 +7.809100955e-006 +7.809100955e-006 +6.870007809e+000 +6.870007809e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
39170 0 +6.899360385e-006 +6.899360385e-006 +6.870006899e+000 +6.870006899e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
39250 0 +6.584430141e-006 +6.584430141e-006 +6.870006584e+000 +6.870006584e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
39267 0 +5.538581932e-006 +5.538581932e-006 +6.870005539e+000 +6.870005539e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
39319 0 +5.159199759e-006 +5.159199759e-006 +6.870005159e+000 +6.870005159e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
39538 0 +4.720915573e-006 +4.720915573e-006 +6.870004721e+000 +6.870004721e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
39995 0 +4.298825709e-006 +4.298825709e-006 +6.870004299e+000 +6.870004299e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
40559 0 +4.213812767e-006 +4.213812767e-006 +6.870004214e+000 +6.870004214e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
40650 0 +4.006575251e-006 +4.006575251e-006 +6.870004007e+000 +6.870004007e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
40661 0 +1.789928114e-006 +1.789928114e-006 +6.870001790e+000 +6.870001790e+000 -9.0720e-001 -8.6979e-001 +2.7580e-001
