% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.023757733e+01 +9.023757733e+01 +1.697175773e+02 +1.697175773e+02 -1.1432e+00 +2.8493e+00 +3.6183e+00 -4.7191e+00 +3.5573e-01
13 +1.372768565e-11 +1.372768565e-11 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.084924610e+01 +8.084924610e+01 +4.753292461e+02 +4.753292461e+02 +4.0959e+00 -3.5061e+00 +2.9222e-02 +2.5604e+00 +5.9295e-01
7 +6.188754076e+01 +6.188754076e+01 +4.563675408e+02 +4.563675408e+02 +3.0959e+00 -3.4291e+00 -4.5007e-01 +2.7287e+00 +6.2625e-01
13 +2.294768819e-10 +2.294768819e-10 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00 -3.8024e+00 +3.9056e+00 +8.5920e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.404964162e+02 +1.404964162e+02 -1.066135838e+02 -1.066135838e+02 +4.0704e+00 +3.0700e+00 +3.0863e+00 +3.7835e+00 -2.6314e+00
13 +1.975308805e-11 +1.975308805e-11 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01 -6.9120e-01 -3.6912e+00 -3.0992e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.939432409e+02 +1.939432409e+02 +4.190324087e+01 +4.190324087e+01 -8.7697e-01 -2.7502e+00 +4.5584e+00 -4.5831e+00 -4.0685e+00
7 +1.509143700e+02 +1.509143700e+02 -1.125629979e+00 -1.125629979e+00 -8.0509e-01 -2.2581e+00 +3.5584e+00 -3.6542e+00 -3.3037e+00
13 +1.787725523e-11 +1.787725523e-11 -1.520400000e+02 -1.520400000e+02 -2.6720e-01 +1.4240e+00 -3.9248e+00 +3.2968e+00 +2.4192e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.606936241e+01 +8.606936241e+01 +6.081936241e+01 +6.081936241e+01 +3.6173e+00 -2.7370e+00 +3.5444e+00 +3.0884e+00 -1.4536e+00
7 +5.635930698e+01 +5.635930698e+01 +3.110930698e+01 +3.110930698e+01 +3.6168e+00 -2.0936e+00 +2.5969e+00 +2.0884e+00 -5.4725e-01
13 +9.450218386e-13 +9.450218386e-13 -2.525000000e+01 -2.525000000e+01 +3.6144e+00 +6.3520e-01 -1.4216e+00 -2.1528e+00 +3.2968e+00
% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.895702686e+01 +5.895702686e+01 +1.384370269e+02 +1.384370269e+02 -3.7055e+00 -4.8953e+00 +2.8853e+00 -1.5535e+00 -4.7242e+00
7 +3.293068410e+01 +3.293068410e+01 +1.124106841e+02 +1.124106841e+02 -2.7055e+00 -3.9509e+00 +1.9735e+00 -6.7433e-01 -4.2080e+00
13 +5.272227099e-12 +5.272227099e-12 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.125162163e+01 +8.125162163e+01 +4.757316216e+02 +4.757316216e+02 -4.7870e+00 -3.0582e+00 -4.7313e+00 -4.9864e+00 +1.5025e-01
13 +9.572431736e-11 +9.572431736e-11 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00 -3.8024e+00 +3.9056e+00 +8.5921e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.975401188e+01 +1.975401188e+01 -2.273559881e+02 -2.273559881e+02 -4.9082e+00 -5.3565e-01 +1.0421e+00 -1.8360e-01 -4.7328e+00
7 +1.009605863e+01 +1.009605863e+01 -2.370139414e+02 -2.370139414e+02 -4.5918e+00 -3.2501e-01 +5.4797e-01 -1.1836e+00 -4.2671e+00
13 +2.356159712e-11 +2.356159712e-11 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01 -6.9120e-01 -3.6912e+00 -3.0992e+00
