% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.235000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.962950571e+000 +6.962950571e+000 -4.538704943e+001 -4.538704943e+001 -3.8429e-001 +1.2890e+000 +1.0242e+000
2 0 +1.714647841e+000 +1.714647841e+000 -5.063535216e+001 -5.063535216e+001 -8.9250e-001 -1.0484e+000 +1.1271e+000
3 0 +6.785301499e-001 +6.785301499e-001 -5.167146985e+001 -5.167146985e+001 -1.1259e+000 -4.5273e-001 +2.3773e+000
105 0 +4.843929309e-001 +4.843929309e-001 -5.186560707e+001 -5.186560707e+001 -1.4937e+000 -9.9609e-001 +2.9212e+000
154 0 +9.021298605e-002 +9.021298605e-002 -5.225978701e+001 -5.225978701e+001 -8.1132e-001 -1.0422e+000 +2.8257e+000
1337 0 +6.899562954e-002 +6.899562954e-002 -5.228100437e+001 -5.228100437e+001 -1.0495e+000 -1.1491e+000 +2.8965e+000
1497 0 +2.488143889e-002 +2.488143889e-002 -5.232511856e+001 -5.232511856e+001 -8.3861e-001 -1.2274e+000 +2.4403e+000
2354 0 +2.394601933e-002 +2.394601933e-002 -5.232605398e+001 -5.232605398e+001 -8.0362e-001 -1.1058e+000 +2.5893e+000
2403 0 +1.955184806e-002 +1.955184806e-002 -5.233044815e+001 -5.233044815e+001 -9.3183e-001 -1.1251e+000 +2.7739e+000
2420 0 +1.437369230e-002 +1.437369230e-002 -5.233562631e+001 -5.233562631e+001 -9.1442e-001 -1.1673e+000 +2.7227e+000
2516 0 +8.727968044e-003 +8.727968044e-003 -5.234127203e+001 -5.234127203e+001 -9.3728e-001 -1.2562e+000 +2.6626e+000
2576 0 +8.505425861e-003 +8.505425861e-003 -5.234149457e+001 -5.234149457e+001 -8.7907e-001 -1.1336e+000 +2.6500e+000
2950 0 +6.713155545e-003 +6.713155545e-003 -5.234328684e+001 -5.234328684e+001 -8.8349e-001 -1.2772e+000 +2.5124e+000
3205 0 +3.587769393e-003 +3.587769393e-003 -5.234641223e+001 -5.234641223e+001 -8.6161e-001 -1.1618e+000 +2.6052e+000
3350 0 +2.039307265e-003 +2.039307265e-003 -5.234796069e+001 -5.234796069e+001 -8.9928e-001 -1.2700e+000 +2.5608e+000
3445 0 +7.303614536e-004 +7.303614536e-004 -5.234926964e+001 -5.234926964e+001 -8.9064e-001 -1.2194e+000 +2.5980e+000
3703 0 +5.511116034e-004 +5.511116034e-004 -5.234944889e+001 -5.234944889e+001 -8.7910e-001 -1.2217e+000 +2.5776e+000
3983 0 +4.767280776e-004 +4.767280776e-004 -5.234952327e+001 -5.234952327e+001 -8.7764e-001 -1.2244e+000 +2.5699e+000
4933 0 +4.257788353e-004 +4.257788353e-004 -5.234957422e+001 -5.234957422e+001 -8.9480e-001 -1.2233e+000 +2.6026e+000
5407 0 +3.927040711e-004 +3.927040711e-004 -5.234960730e+001 -5.234960730e+001 -8.9734e-001 -1.2258e+000 +2.6051e+000
5486 0 +3.088385652e-004 +3.088385652e-004 -5.234969116e+001 -5.234969116e+001 -8.8690e-001 -1.2141e+000 +2.5981e+000
26236 0 +3.017684947e-004 +3.017684947e-004 -5.234969823e+001 -5.234969823e+001 -8.9254e-001 -1.2225e+000 +2.5999e+000
27358 0 +2.950814480e-004 +2.950814480e-004 -5.234970492e+001 -5.234970492e+001 -8.9254e-001 -1.2228e+000 +2.5995e+000
28497 0 +2.881825745e-004 +2.881825745e-004 -5.234971182e+001 -5.234971182e+001 -8.9232e-001 -1.2229e+000 +2.5990e+000
29941 0 +2.806601540e-004 +2.806601540e-004 -5.234971934e+001 -5.234971934e+001 -8.9160e-001 -1.2223e+000 +2.5984e+000
30803 0 +2.742688100e-004 +2.742688100e-004 -5.234972573e+001 -5.234972573e+001 -8.9161e-001 -1.2227e+000 +2.5979e+000
31886 0 +2.673159257e-004 +2.673159257e-004 -5.234973268e+001 -5.234973268e+001 -8.9163e-001 -1.2232e+000 +2.5975e+000
32411 0 +2.624008308e-004 +2.624008308e-004 -5.234973760e+001 -5.234973760e+001 -8.9150e-001 -1.2233e+000 +2.5971e+000
35946 0 +2.566493253e-004 +2.566493253e-004 -5.234974335e+001 -5.234974335e+001 -8.9130e-001 -1.2234e+000 +2.5967e+000
37501 0 +2.489858002e-004 +2.489858002e-004 -5.234975101e+001 -5.234975101e+001 -8.9124e-001 -1.2238e+000 +2.5962e+000
40220 0 +2.436405110e-004 +2.436405110e-004 -5.234975636e+001 -5.234975636e+001 -8.9093e-001 -1.2237e+000 +2.5957e+000
42549 0 +2.395564338e-004 +2.395564338e-004 -5.234976044e+001 -5.234976044e+001 -8.9076e-001 -1.2237e+000 +2.5954e+000
43938 0 +2.340822847e-004 +2.340822847e-004 -5.234976592e+001 -5.234976592e+001 -8.9054e-001 -1.2238e+000 +2.5949e+000
44934 0 +2.281319939e-004 +2.281319939e-004 -5.234977187e+001 -5.234977187e+001 -8.9037e-001 -1.2239e+000 +2.5945e+000
46585 0 +2.228584007e-004 +2.228584007e-004 -5.234977714e+001 -5.234977714e+001 -8.9017e-001 -1.2240e+000 +2.5941e+000
48358 0 +2.187102213e-004 +2.187102213e-004 -5.234978129e+001 -5.234978129e+001 -8.9015e-001 -1.2242e+000 +2.5937e+000
50434 0 +2.137855437e-004 +2.137855437e-004 -5.234978621e+001 -5.234978621e+001 -8.8983e-001 -1.2242e+000 +2.5933e+000
52628 0 +2.087864862e-004 +2.087864862e-004 -5.234979121e+001 -5.234979121e+001 -8.8972e-001 -1.2244e+000 +2.5929e+000
54366 0 +2.041055719e-004 +2.041055719e-004 -5.234979589e+001 -5.234979589e+001 -8.8964e-001 -1.2247e+000 +2.5924e+000
56468 0 +1.983508462e-004 +1.983508462e-004 -5.234980165e+001 -5.234980165e+001 -8.8935e-001 -1.2246e+000 +2.5919e+000
57388 0 +1.948089031e-004 +1.948089031e-004 -5.234980519e+001 -5.234980519e+001 -8.8949e-001 -1.2251e+000 +2.5917e+000
60628 0 +1.902927179e-004 +1.902927179e-004 -5.234980971e+001 -5.234980971e+001 -8.8915e-001 -1.2249e+000 +2.5913e+000
61564 0 +1.860292384e-004 +1.860292384e-004 -5.234981397e+001 -5.234981397e+001 -8.8907e-001 -1.2251e+000 +2.5909e+000
64609 0 +1.816234690e-004 +1.816234690e-004 -5.234981838e+001 -5.234981838e+001 -8.8890e-001 -1.2253e+000 +2.5905e+000
67136 0 +1.772237309e-004 +1.772237309e-004 -5.234982278e+001 -5.234982278e+001 -8.8890e-001 -1.2256e+000 +2.5901e+000
70293 0 +1.735703314e-004 +1.735703314e-004 -5.234982643e+001 -5.234982643e+001 -8.8860e-001 -1.2255e+000 +2.5897e+000
72055 0 +1.697290121e-004 +1.697290121e-004 -5.234983027e+001 -5.234983027e+001 -8.8838e-001 -1.2255e+000 +2.5893e+000
75158 0 +1.652436979e-004 +1.652436979e-004 -5.234983476e+001 -5.234983476e+001 -8.8832e-001 -1.2258e+000 +2.5889e+000
76931 0 +1.611743803e-004 +1.611743803e-004 -5.234983883e+001 -5.234983883e+001 -8.8817e-001 -1.2259e+000 +2.5885e+000
79312 0 +1.582347818e-004 +1.582347818e-004 -5.234984177e+001 -5.234984177e+001 -8.8824e-001 -1.2263e+000 +2.5882e+000
83527 0 +1.541698867e-004 +1.541698867e-004 -5.234984583e+001 -5.234984583e+001 -8.8805e-001 -1.2264e+000 +2.5878e+000
87547 0 +1.512430443e-004 +1.512430443e-004 -5.234984876e+001 -5.234984876e+001 -8.8804e-001 -1.2266e+000 +2.5875e+000
