% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.482091933e+02 +5.482091933e+02 +6.411491933e+02 +6.411491933e+02 -7.7975e-01 -3.8970e+00
10 +1.950405380e+02 +1.950405380e+02 +2.879805380e+02 +2.879805380e+02 -1.5914e+00 -1.2452e+00
19 +2.202178076e+01 +2.202178076e+01 +1.149617808e+02 +1.149617808e+02 +1.9698e+00 -2.5953e+00
28 +7.766467311e+00 +7.766467311e+00 +1.007064673e+02 +1.007064673e+02 -4.1765e+00 +4.7909e+00
43 +2.068633887e+00 +2.068633887e+00 +9.500863389e+01 +9.500863389e+01 +6.8913e-01 +3.0095e-01
121 +5.408240311e-02 +5.408240311e-02 +9.299408240e+01 +9.299408240e+01 -4.3528e-01 +9.9468e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.097571613e+01 +1.097571613e+01 +4.632571613e+01 +4.632571613e+01 +5.1053e-01 +1.3452e+00
100 +6.797092414e+00 +6.797092414e+00 +4.214709241e+01 +4.214709241e+01 +1.7551e+00 +5.8548e-01
154 +2.792089887e+00 +2.792089887e+00 +3.814208989e+01 +3.814208989e+01 +2.9872e+00 +2.9239e+00
% function evaluation | noise-free fitness - Fopt (3.820000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.005447295e+02 +5.005447295e+02 +5.043647295e+02 +5.043647295e+02 +7.2533e-01 -3.0313e+00
19 +9.565126496e+01 +9.565126496e+01 +9.947126496e+01 +9.947126496e+01 +2.2437e+00 -1.9157e+00
28 +6.124049075e+01 +6.124049075e+01 +6.506049075e+01 +6.506049075e+01 +3.6944e+00 -4.7083e+00
55 +1.996759007e+00 +1.996759007e+00 +5.816759007e+00 +5.816759007e+00 +3.7743e+00 +2.0051e-01
259 +4.857220356e-01 +4.857220356e-01 +4.305722036e+00 +4.305722036e+00 +3.8616e+00 +2.8143e-01
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.221345515e+03 +1.221345515e+03 +1.243095515e+03 +1.243095515e+03 -1.0892e+00 -4.6190e+00
4 +6.471331870e+01 +6.471331870e+01 +8.646331870e+01 +8.646331870e+01 -9.0157e-01 +2.8436e+00
13 +1.599964115e+01 +1.599964115e+01 +3.774964115e+01 +3.774964115e+01 +2.9257e+00 +6.1986e-01
49 +3.051928494e+00 +3.051928494e+00 +2.480192849e+01 +2.480192849e+01 +2.2326e+00 +2.1361e+00
136 +7.629821235e-01 +7.629821235e-01 +2.251298212e+01 +2.251298212e+01 +4.7164e+00 -1.6083e-02
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.651879340e+02 +4.651879340e+02 +5.299779340e+02 +5.299779340e+02 +8.9455e-01 -1.4591e+00
13 +1.345605782e+02 +1.345605782e+02 +1.993505782e+02 +1.993505782e+02 -1.2919e+00 -4.8530e+00
22 +7.827849339e+01 +7.827849339e+01 +1.430684934e+02 +1.430684934e+02 -3.8449e+00 -1.3653e+00
34 +3.606373174e+00 +3.606373174e+00 +6.839637317e+01 +6.839637317e+01 -1.1321e+00 -2.6332e+00
244 +1.979872827e+00 +1.979872827e+00 +6.676987283e+01 +6.676987283e+01 -7.1592e-01 -3.2905e+00
% function evaluation | noise-free fitness - Fopt (2.175000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.296386653e+02 +6.296386653e+02 +6.513886653e+02 +6.513886653e+02 +1.4437e+00 -4.2309e+00
4 +1.146076185e+02 +1.146076185e+02 +1.363576185e+02 +1.363576185e+02 +4.5731e+00 +3.2451e+00
7 +5.004431004e+01 +5.004431004e+01 +7.179431004e+01 +7.179431004e+01 +1.6536e+00 +4.1547e+00
10 +1.608237050e+01 +1.608237050e+01 +3.783237050e+01 +3.783237050e+01 -2.8399e-01 +3.7830e+00
40 +5.879295126e+00 +5.879295126e+00 +2.762929513e+01 +2.762929513e+01 +1.4047e+00 +2.2151e+00
79 +3.127769378e+00 +3.127769378e+00 +2.487776938e+01 +2.487776938e+01 +4.2457e+00 +5.2524e-03
94 +2.318679374e+00 +2.318679374e+00 +2.406867937e+01 +2.406867937e+01 +3.5382e+00 +7.4598e-01
247 +1.469823782e+00 +1.469823782e+00 +2.321982378e+01 +2.321982378e+01 +2.6611e+00 +1.2899e+00
% function evaluation | noise-free fitness - Fopt (6.479000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.777454144e+03 +1.777454144e+03 +1.842244144e+03 +1.842244144e+03 -9.5548e-02 +3.7042e+00
7 +3.368423794e+02 +3.368423794e+02 +4.016323794e+02 +4.016323794e+02 +1.8046e+00 -2.6634e+00
16 +2.062632890e+02 +2.062632890e+02 +2.710532890e+02 +2.710532890e+02 -2.6297e+00 -3.8988e+00
22 +2.521506608e+00 +2.521506608e+00 +6.731150661e+01 +6.731150661e+01 -3.2142e+00 -3.1251e-01
178 +6.303766521e-01 +6.303766521e-01 +6.542037665e+01 +6.542037665e+01 -2.4633e+00 -1.3727e+00
