% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.183428634e+02 +1.183428634e+02 +1.014028634e+02 +1.014028634e+02 -3.9845e+00 -3.0848e+00 +5.6788e-01
5 +7.342744176e+01 +7.342744176e+01 +5.648744176e+01 +5.648744176e+01 -4.9845e+00 -2.5737e+00 +8.9792e-01
109 +5.330855964e+01 +5.330855964e+01 +3.636855964e+01 +3.636855964e+01 -4.4581e+00 -2.4514e+00 -9.6826e-01
137 +3.833883767e+01 +3.833883767e+01 +2.139883767e+01 +2.139883767e+01 -4.4684e+00 -2.5649e+00 -8.8957e-01
189 +2.286826979e+01 +2.286826979e+01 +5.928269795e+00 +5.928269795e+00 -7.0705e-01 +3.0471e-01 -3.6169e+00
193 +1.200317668e+01 +1.200317668e+01 -4.936823325e+00 -4.936823325e+00 -5.4156e-01 +1.1721e-01 -3.4492e+00
201 +8.839013223e+00 +8.839013223e+00 -8.100986777e+00 -8.100986777e+00 -4.6901e-01 +1.9740e-01 -3.4629e+00
733 +5.608552463e+00 +5.608552463e+00 -1.133144754e+01 -1.133144754e+01 +2.1810e+00 +5.0822e-01 -2.1530e+00
1193 +3.119781455e+00 +3.119781455e+00 -1.382021855e+01 -1.382021855e+01 +3.8689e+00 +3.5389e+00 -1.8567e+00
1197 +7.817312743e-01 +7.817312743e-01 -1.615826873e+01 -1.615826873e+01 +4.2599e+00 +3.1242e+00 -2.0296e+00
1205 +5.532756027e-01 +5.532756027e-01 -1.638672440e+01 -1.638672440e+01 +4.2354e+00 +3.1535e+00 -2.0566e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.645190636e+00 +5.645190636e+00 +2.445519064e+01 +2.445519064e+01 +2.9366e+00 +1.9120e+00 -1.0650e+00
17 +3.718345995e+00 +3.718345995e+00 +2.252834599e+01 +2.252834599e+01 +2.7349e+00 +1.9896e+00 -1.4121e+00
161 +2.175463729e+00 +2.175463729e+00 +2.098546373e+01 +2.098546373e+01 -8.3381e-01 +1.2658e+00 -4.2784e-01
173 +1.536490370e+00 +1.536490370e+00 +2.034649037e+01 +2.034649037e+01 -8.3570e-01 +1.2571e+00 -4.5229e-01
185 +9.415808856e-01 +9.415808856e-01 +1.975158089e+01 +1.975158089e+01 -7.6412e-01 +1.3557e+00 -4.9279e-01
193 +6.275118366e-01 +6.275118366e-01 +1.943751184e+01 +1.943751184e+01 -7.9383e-01 +1.3741e+00 -4.9723e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.919366600e+01 +3.919366600e+01 +3.123436660e+02 +3.123436660e+02 -4.4031e+00 +6.5451e-02 +4.7790e+00
13 +2.439452244e+01 +2.439452244e+01 +2.975445224e+02 +2.975445224e+02 -4.3582e+00 -6.5504e-03 +4.8366e+00
125 +1.477091478e+01 +1.477091478e+01 +2.879209148e+02 +2.879209148e+02 -4.2979e+00 +1.6332e-01 +3.0054e+00
681 +9.935807164e+00 +9.935807164e+00 +2.830858072e+02 +2.830858072e+02 -5.0291e+00 +1.3105e+00 -3.5166e+00
1217 +4.603498731e+00 +4.603498731e+00 +2.777534987e+02 +2.777534987e+02 -4.5563e+00 +2.0885e+00 -1.2979e+00
1233 +3.963384012e+00 +3.963384012e+00 +2.771133840e+02 +2.771133840e+02 -4.6440e+00 +2.1534e+00 -1.4571e+00
1253 +2.256182665e+00 +2.256182665e+00 +2.754061827e+02 +2.754061827e+02 -4.6328e+00 +2.0393e+00 -1.5265e+00
1653 +5.320042341e-01 +5.320042341e-01 +2.736820042e+02 +2.736820042e+02 -3.4757e+00 +3.5333e+00 -4.7693e-01
1677 +3.977776789e-01 +3.977776789e-01 +2.735477777e+02 +2.735477777e+02 -3.4565e+00 +3.5136e+00 -4.7488e-01
