% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.991645956e+02 +1.991645956e+02 +2.786445956e+02 +2.786445956e+02 +4.4899e+00 +2.8493e+00 +3.9966e+00 +1.7760e+00 +3.2928e+00 -4.0492e+00 -4.0708e+00 -7.6577e-01 +1.2048e+00 +4.8563e+00
12 +1.519763138e+02 +1.519763138e+02 +2.314563138e+02 +2.314563138e+02 +3.9540e+00 +2.3427e+00 +3.3996e+00 +1.7950e+00 +2.5374e+00 -3.4815e+00 -3.5708e+00 -6.5376e-01 +8.4535e-01 +3.8563e+00
23 +3.265654414e-11 +3.265654414e-11 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3920e-01 -1.1680e-01 +1.2000e-01 -1.6376e+00 -3.0512e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.864254139e+02 +1.864254139e+02 +5.809054139e+02 +5.809054139e+02 +9.5027e-01 +2.8668e-01 -2.4278e-01 +1.9320e+00 -3.5433e+00 +4.4547e+00 -3.1224e+00 -4.4148e-01 +1.1927e+00 +1.7018e-01
12 +1.392050420e+02 +1.392050420e+02 +5.336850420e+02 +5.336850420e+02 +2.9144e-01 -1.4502e-01 -7.2645e-01 +2.2001e+00 -2.9451e+00 +3.4547e+00 -2.2300e+00 -4.6302e-01 +9.1073e-01 -3.6047e-01
23 +1.211731160e-09 +1.211731160e-09 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00 -3.8024e+00 +3.9056e+00 +8.5920e-01 -2.9048e+00 +3.4448e+00 -6.0001e-01 -8.8242e-01 -3.7352e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.743609793e+01 +3.743609793e+01 -2.096739021e+02 -2.096739021e+02 -4.0407e+00 -1.5165e+00 -9.2670e-01 -4.9421e+00 +2.5395e-01 -1.8443e+00 +2.9410e+00 -3.7740e+00 +1.5310e+00 +4.0780e+00
12 +2.160483570e+01 +2.160483570e+01 -2.255051643e+02 -2.255051643e+02 -3.9824e+00 -1.1032e+00 -8.7011e-01 -4.6415e+00 -5.5188e-01 -8.4430e-01 +3.0081e+00 -3.8082e+00 +1.1459e+00 +3.7763e+00
23 +2.100364327e-11 +2.100364327e-11 -2.471100000e+02 -2.471100000e+02 -3.7984e+00 +2.0320e-01 -6.9120e-01 -3.6912e+00 -3.0992e+00 +2.3168e+00 +3.2200e+00 -3.9160e+00 -7.1198e-02 +2.8224e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.992918291e+01 +4.992918291e+01 -1.021108171e+02 -1.021108171e+02 +1.8055e-02 +3.5293e+00 -4.7189e+00 -7.9189e-01 +1.8883e+00 -3.4956e+00 -4.4633e+00 -1.0800e+00 +6.0804e-01 +2.6430e+00
