% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.694000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.002781081e+002 +2.002781081e+002 +1.833381081e+002 +1.833381081e+002 -2.1912e+000 +7.2240e-001 +6.5012e-002 +3.5745e-001 +3.9328e-001
2 0 +6.575065290e+001 +6.575065290e+001 +4.881065290e+001 +4.881065290e+001 +6.8375e-002 -1.7413e+000 +1.4431e+000 -1.7195e+000 -1.4661e+000
3 0 +4.680028096e+001 +4.680028096e+001 +2.986028096e+001 +2.986028096e+001 +1.1131e+000 +1.2199e+000 +5.2414e-001 -9.9677e-001 -1.0433e+000
9 0 +4.421303487e+001 +4.421303487e+001 +2.727303487e+001 +2.727303487e+001 +2.6083e+000 -1.1940e+000 +6.3592e-001 -4.7768e-001 +3.2638e+000
42 0 +3.810274255e+001 +3.810274255e+001 +2.116274255e+001 +2.116274255e+001 +8.3542e-001 -7.8637e-001 -1.6229e+000 -9.5490e-001 -7.4358e-001
45 0 +3.270900617e+001 +3.270900617e+001 +1.576900617e+001 +1.576900617e+001 +1.1306e+000 -2.2653e-001 +2.5123e-001 +6.0283e-001 +9.1135e-001
88 0 +2.272823817e+001 +2.272823817e+001 +5.788238171e+000 +5.788238171e+000 +1.4343e+000 +4.0098e-001 -5.3202e-001 +1.0884e+000 +1.4774e+000
158 0 +2.091237575e+001 +2.091237575e+001 +3.972375748e+000 +3.972375748e+000 +4.4876e+000 -6.9376e-002 -1.2903e+000 +2.0336e+000 +2.0856e+000
202 0 +2.059247568e+001 +2.059247568e+001 +3.652475678e+000 +3.652475678e+000 +2.8252e+000 -1.5902e-001 -1.3603e+000 +1.5454e+000 +1.2419e+000
223 0 +1.830311529e+001 +1.830311529e+001 +1.363115293e+000 +1.363115293e+000 +4.9930e+000 +1.0387e+000 -1.4192e+000 +2.5258e+000 +1.8481e+000
255 0 +1.598872656e+001 +1.598872656e+001 -9.512734402e-001 -9.512734402e-001 +2.3634e+000 +8.5199e-001 -1.9974e+000 +1.9764e+000 +5.2737e-001
259 0 +1.069212737e+001 +1.069212737e+001 -6.247872633e+000 -6.247872633e+000 +3.3630e+000 +4.4489e+000 +8.0767e-002 +1.2162e+000 +2.2428e-001
267 0 +9.962887972e+000 +9.962887972e+000 -6.977112028e+000 -6.977112028e+000 +1.7772e+000 +2.0930e+000 -2.8401e+000 +2.0846e+000 +1.1474e+000
465 0 +9.707827238e+000 +9.707827238e+000 -7.232172762e+000 -7.232172762e+000 +2.5692e+000 +1.5769e+000 -2.2059e+000 +3.0303e+000 +7.5988e-001
952 0 +9.084885184e+000 +9.084885184e+000 -7.855114816e+000 -7.855114816e+000 +1.7744e+000 +1.8624e+000 -2.2981e+000 +2.1981e+000 +7.6150e-001
958 0 +7.419601488e+000 +7.419601488e+000 -9.520398512e+000 -9.520398512e+000 +4.0978e+000 +1.1340e+000 -1.3109e+000 +1.7822e+000 +1.6946e+000
1078 0 +6.056309758e+000 +6.056309758e+000 -1.088369024e+001 -1.088369024e+001 +3.2721e+000 +2.3263e-001 -2.1363e+000 +2.4911e+000 +1.4476e+000
1171 0 +5.707769829e+000 +5.707769829e+000 -1.123223017e+001 -1.123223017e+001 +4.5143e+000 +1.5140e+000 -1.1650e+000 +2.0708e+000 +1.2904e+000
1532 0 +3.393879821e+000 +3.393879821e+000 -1.354612018e+001 -1.354612018e+001 +3.9989e+000 +2.0825e+000 -1.3159e+000 +1.7965e+000 +1.1378e+000
1777 0 +3.153151518e+000 +3.153151518e+000 -1.378684848e+001 -1.378684848e+001 +3.6158e+000 +2.9038e+000 -1.4399e+000 +1.8197e+000 +1.6400e+000
2137 0 +2.509913338e+000 +2.509913338e+000 -1.443008666e+001 -1.443008666e+001 +3.4178e+000 +2.5704e+000 -1.3221e+000 +1.5064e+000 +1.0034e+000
2160 0 +1.529175326e+000 +1.529175326e+000 -1.541082467e+001 -1.541082467e+001 +4.0045e+000 +2.9144e+000 -1.3200e+000 +1.0643e+000 +1.4870e+000
3755 0 +1.268615986e+000 +1.268615986e+000 -1.567138401e+001 -1.567138401e+001 +4.3032e+000 +2.9214e+000 -1.1877e+000 +1.0391e+000 +1.5898e+000
4043 0 +5.540413354e-001 +5.540413354e-001 -1.638595866e+001 -1.638595866e+001 +3.5597e+000 +2.5523e+000 -1.5346e+000 +1.4571e+000 +1.4876e+000
5209 0 +3.420983402e-001 +3.420983402e-001 -1.659790166e+001 -1.659790166e+001 +3.4304e+000 +2.6127e+000 -1.5996e+000 +1.4753e+000 +1.3726e+000
5631 0 +3.027208439e-001 +3.027208439e-001 -1.663727916e+001 -1.663727916e+001 +3.5369e+000 +2.4837e+000 -1.5801e+000 +1.5455e+000 +1.3762e+000
5963 0 +2.119263310e-001 +2.119263310e-001 -1.672807367e+001 -1.672807367e+001 +3.6632e+000 +2.4996e+000 -1.5536e+000 +1.4906e+000 +1.4042e+000
6187 0 +1.971396608e-001 +1.971396608e-001 -1.674286034e+001 -1.674286034e+001 +3.6326e+000 +2.5911e+000 -1.5312e+000 +1.4570e+000 +1.4031e+000
6453 0 +1.070196737e-001 +1.070196737e-001 -1.683298033e+001 -1.683298033e+001 +3.6617e+000 +2.5514e+000 -1.5416e+000 +1.4666e+000 +1.4110e+000
7605 0 +9.485286646e-002 +9.485286646e-002 -1.684514713e+001 -1.684514713e+001 +3.5935e+000 +2.5117e+000 -1.5618e+000 +1.5125e+000 +1.3752e+000
7843 0 +8.412137328e-002 +8.412137328e-002 -1.685587863e+001 -1.685587863e+001 +3.6260e+000 +2.5318e+000 -1.5401e+000 +1.4845e+000 +1.3889e+000
8885 0 +7.852684999e-002 +7.852684999e-002 -1.686147315e+001 -1.686147315e+001 +3.6314e+000 +2.4988e+000 -1.5539e+000 +1.5125e+000 +1.3842e+000
