% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.590000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.012180637e+006 +1.012180637e+006 +1.012216537e+006 +1.012216537e+006 +6.1417e-001 -2.8386e-001 -1.3899e+000 -1.3718e+000 +8.5610e-001 -6.8763e-001 +1.3693e+000 +3.5348e-001 +2.0751e+000 +1.3503e-001 +1.6125e-001 -1.1443e-001 -8.1961e-001 +2.3898e+000 +1.1907e+000 +4.2889e-001 +5.8105e-001 -9.7222e-002 +1.5803e-001 -3.1520e-001
3 0 +6.455919715e+005 +6.455919715e+005 +6.456278715e+005 +6.456278715e+005 +4.7006e-001 +1.6040e-001 -7.6232e-001 -2.8958e-001 +7.2912e-001 -9.9062e-001 -1.4945e+000 +8.7751e-001 -9.4511e-001 +2.6453e-001 +9.3462e-001 +7.8810e-001 -6.8393e-001 +1.0950e+000 +1.7579e+000 -1.8230e+000 -2.3260e-001 -8.6211e-001 -7.5778e-001 -1.7164e-001
9 0 +5.834102411e+005 +5.834102411e+005 +5.834461411e+005 +5.834461411e+005 +9.0615e-001 -4.8636e-001 +1.5950e+000 +2.0087e+000 -1.7467e+000 -1.8627e+000 +8.6000e-001 +2.6490e-001 +4.2369e-001 +1.2314e+000 +2.7026e-001 +8.8937e-001 +1.0638e-002 +8.1483e-001 +1.2047e-001 -2.1542e-001 -6.1227e-001 +5.1373e-001 -1.0042e-001 -9.8002e-001
20 0 +5.062125483e+005 +5.062125483e+005 +5.062484483e+005 +5.062484483e+005 +9.0807e-001 +1.3652e+000 +4.3211e-001 -1.4520e+000 -1.0413e+000 -1.9180e+000 +8.6729e-001 -1.5137e+000 -1.1602e+000 +2.5769e-001 +4.7322e-001 +1.6094e+000 +4.5120e-001 -2.9872e-001 +1.2254e+000 -3.5195e-001 -2.2149e-001 -3.0861e-001 -2.2152e-001 -7.4465e-002
24 0 +4.780159523e+005 +4.780159523e+005 +4.780518523e+005 +4.780518523e+005 -1.0710e-001 +2.7370e+000 +4.1031e-001 +2.2902e-001 -1.6319e+000 -2.2309e+000 +1.4746e+000 -7.6647e-001 -1.6385e+000 -1.1592e+000 +1.1334e+000 +4.6785e-001 -5.2039e-001 -5.4329e-001 -1.1422e+000 -1.1885e+000 -1.2216e+000 +1.2650e+000 -1.1052e+000 +2.4408e-001
145 0 +2.086712191e+005 +2.086712191e+005 +2.087071191e+005 +2.087071191e+005 +3.6995e-001 +2.1916e+000 +8.5281e-001 +7.6621e-001 -2.2150e-002 -1.4355e+000 -1.6030e+000 -1.6608e+000 +4.5590e-001 -9.7114e-001 -1.9929e+000 +7.0068e-001 -3.3607e-001 -6.5552e-001 +1.0582e-001 -1.9718e+000 +1.6866e+000 +2.1322e+000 -1.5312e+000 -1.6164e+000
310 0 +1.836206119e+005 +1.836206119e+005 +1.836565119e+005 +1.836565119e+005 -8.9342e-001 +2.9697e+000 +1.8436e+000 +9.3319e-001 -2.9907e+000 -3.4250e+000 +1.0410e+000 -4.0039e+000 +3.4072e+000 -1.3062e+000 -3.1196e+000 -1.3228e+000 -1.4283e+000 -1.0762e+000 +1.6727e+000 -2.2655e+000 -1.4910e+000 +3.1177e+000 -1.6977e+000 -1.3682e+000
607 0 +1.262075364e+005 +1.262075364e+005 +1.262434364e+005 +1.262434364e+005 +1.0099e+000 +4.9989e+000 +9.4276e+000 +1.1907e+000 -6.8093e+000 -9.4105e+000 +1.2441e+000 -9.9785e+000 +6.4099e-001 -2.8578e+000 -2.7040e+000 -5.3690e+000 -3.1278e+000 +1.2673e+000 +8.1432e-001 -5.6098e+000 -1.5702e+000 +5.8733e+000 -1.3694e+000 -6.6329e+000
859 0 +1.120803211e+005 +1.120803211e+005 +1.121162211e+005 +1.121162211e+005 +6.4637e-001 +1.1282e+001 +1.1403e+001 +1.4084e+001 +1.9404e+000 -7.3349e+000 +4.0300e+000 -3.0666e+000 +7.7714e+000 -7.1611e+000 -1.1276e+001 +1.4499e+000 -7.7433e-001 -9.7053e+000 +3.4655e+000 -9.6804e+000 +7.8518e+000 +1.8804e+001 -2.1959e+000 -7.4758e+000
899 0 +5.874601721e+004 +5.874601721e+004 +5.878191721e+004 +5.878191721e+004 -4.1958e+000 +3.7697e+000 +6.2341e+000 +9.7297e+000 +1.9252e+000 -1.2952e+001 -2.7699e+000 -9.3759e+000 +4.2383e+000 -1.9456e+000 -8.1704e-001 -5.1530e+000 -2.0129e+000 -6.0628e+000 -2.0165e+000 -8.2457e+000 -1.2101e-001 +1.0585e+001 -1.2776e+000 -5.0688e+000
