% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.232718511e+02 +2.232718511e+02 +2.063318511e+02 +2.063318511e+02 -4.8932e-01 +4.2488e+00 -7.7440e-01 +9.8252e-01 +3.9201e+00
7 +8.344174512e+01 +8.344174512e+01 +6.650174512e+01 +6.650174512e+01 +5.1068e-01 +4.0716e+00 -8.3591e-01 +8.8001e-01 +3.5782e+00
55 +6.038103060e+01 +6.038103060e+01 +4.344103060e+01 +4.344103060e+01 +6.4535e-01 +3.7454e+00 -1.0469e+00 +4.9948e-01 +4.2913e+00
361 +2.937125030e+01 +2.937125030e+01 +1.243125030e+01 +1.243125030e+01 +1.1784e-01 +5.6336e-01 -1.5893e+00 +3.1269e+00 -9.2132e-01
373 +2.082524689e+01 +2.082524689e+01 +3.885246888e+00 +3.885246888e+00 +5.4336e-01 +7.3626e-01 -2.0384e+00 +3.4608e+00 -9.2159e-01
451 +1.478656646e+01 +1.478656646e+01 -2.153433540e+00 -2.153433540e+00 +3.8895e-01 +4.7606e-01 -2.3348e+00 +3.0185e+00 -9.8134e-01
12697 +9.724113500e+00 +9.724113500e+00 -7.215886500e+00 -7.215886500e+00 +3.6836e+00 -1.4369e+00 -2.1243e+00 +2.9630e+00 +1.4438e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.723497509e+01 +6.723497509e+01 +8.604497509e+01 +8.604497509e+01 -3.3489e+00 +3.1910e+00 -3.3979e+00 -1.5746e+00 -5.2967e-01
7 +3.362820800e+01 +3.362820800e+01 +5.243820800e+01 +5.243820800e+01 -2.9314e+00 +2.8532e+00 -3.0169e+00 -5.7464e-01 -1.7383e-01
43 +2.497229496e+01 +2.497229496e+01 +4.378229496e+01 +4.378229496e+01 -2.9278e+00 +2.8461e+00 -2.9727e+00 -5.4631e-01 -1.6733e-01
331 +1.519200093e+01 +1.519200093e+01 +3.400200093e+01 +3.400200093e+01 -1.0617e-01 -1.3887e+00 +2.5696e-01 -1.6934e+00 +6.0672e-01
529 +9.932253918e+00 +9.932253918e+00 +2.874225392e+01 +2.874225392e+01 +1.3240e+00 -2.2169e+00 +7.4907e-01 -3.4723e+00 +2.7947e+00
9187 +6.126968280e+00 +6.126968280e+00 +2.493696828e+01 +2.493696828e+01 -9.4306e-01 +3.0279e-01 -1.2289e+00 -1.4646e-03 +2.3615e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.809031872e+02 +8.809031872e+02 +1.154053187e+03 +1.154053187e+03 -2.8179e+00 +1.2207e+00 +3.8835e+00 -4.8930e+00 +1.7653e+00
7 +2.240410060e+02 +2.240410060e+02 +4.971910060e+02 +4.971910060e+02 -2.0104e+00 +1.1603e+00 +3.1387e+00 -3.8930e+00 +2.4187e+00
31 +1.471513190e+02 +1.471513190e+02 +4.203013190e+02 +4.203013190e+02 -2.0635e+00 +1.0532e+00 +3.2440e+00 -3.4337e+00 +1.8979e+00
175 +9.799472389e+01 +9.799472389e+01 +3.711447239e+02 +3.711447239e+02 +4.9863e+00 -1.2478e+00 -1.8572e+00 -1.3403e+00 -4.8032e+00
601 +6.045912893e+01 +6.045912893e+01 +3.336091289e+02 +3.336091289e+02 +3.5382e+00 -1.0810e+00 +9.9685e-01 -3.5353e+00 +3.4189e+00
1393 +3.884931219e+01 +3.884931219e+01 +3.119993122e+02 +3.119993122e+02 -4.3662e+00 +3.7447e-01 +2.1554e+00 +3.3305e+00 -1.0683e+00
2041 +2.454744067e+01 +2.454744067e+01 +2.976974407e+02 +2.976974407e+02 +1.7700e+00 +9.2373e-01 -3.4621e+00 -3.1199e-02 +9.6279e-01
2527 +1.537746854e+01 +1.537746854e+01 +2.885274685e+02 +2.885274685e+02 -7.5924e-01 +2.1916e+00 -6.5463e-01 +1.5865e+00 -8.2755e-01
3463 +7.949807768e+00 +7.949807768e+00 +2.810998078e+02 +2.810998078e+02 -3.8508e+00 +3.5682e+00 +7.3015e-01 +3.8168e+00 +1.7041e+00
8947 +4.691932794e+00 +4.691932794e+00 +2.778419328e+02 +2.778419328e+02 +4.5600e+00 +3.4251e+00 +3.4129e+00 +2.7095e+00 +7.2595e-01
9703 +3.953333953e+00 +3.953333953e+00 +2.771033340e+02 +2.771033340e+02 +3.3791e+00 +3.1665e+00 +2.5803e+00 +2.5417e+00 +1.1046e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.806321838e+02 +8.806321838e+02 +9.178121838e+02 +9.178121838e+02 -4.6047e+00 +2.7663e+00 -9.4345e-01 -3.3817e+00 +4.2469e+00
31 +5.881966584e+02 +5.881966584e+02 +6.253766584e+02 +6.253766584e+02 -4.4813e+00 +2.9136e+00 -9.4911e-01 -2.9664e+00 +4.0756e+00
37 +3.892915509e+02 +3.892915509e+02 +4.264715509e+02 +4.264715509e+02 -4.5157e+00 +2.8856e+00 -8.3321e-01 -2.9528e+00 +3.9725e+00
259 +7.547829150e+01 +7.547829150e+01 +1.126582915e+02 +1.126582915e+02 +1.2239e+00 +2.3465e+00 +3.8023e+00 -4.7122e-01 -7.6901e-01
271 +3.951135824e+01 +3.951135824e+01 +7.669135824e+01 +7.669135824e+01 +1.0716e+00 +2.1845e+00 +3.8864e+00 -5.6242e-01 -7.1138e-01
307 +2.482347583e+01 +2.482347583e+01 +6.200347583e+01 +6.200347583e+01 +1.0855e+00 +2.1425e+00 +3.8972e+00 -4.6016e-01 -6.3425e-01
823 +8.340738300e+00 +8.340738300e+00 +4.552073830e+01 +4.552073830e+01 -3.5924e+00 +1.0999e+00 +2.4870e+00 +1.2986e+00 -4.4217e+00
4159 +5.619709502e+00 +5.619709502e+00 +4.279970950e+01 +4.279970950e+01 -3.5714e+00 +1.4967e+00 +2.5632e+00 +1.8820e+00 -4.6588e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.808156583e+02 +2.808156583e+02 +1.329156583e+02 +1.329156583e+02 -4.4476e+00 -4.7086e+00 +1.7240e+00 +1.8059e+00 +9.8024e-01
7 +2.286295000e+02 +2.286295000e+02 +8.072950000e+01 +8.072950000e+01 -4.1131e+00 -3.7086e+00 +1.5539e+00 +1.2511e+00 +1.0794e+00
13 +1.088396753e+02 +1.088396753e+02 -3.906032471e+01 -3.906032471e+01 -1.1026e+00 +5.2914e+00 +2.2903e-02 -3.7420e+00 +1.9722e+00
25 +9.767944848e+01 +9.767944848e+01 -5.022055152e+01 -5.022055152e+01 -1.0023e+00 +5.6759e+00 +4.5384e-01 -4.2212e+00 +1.8835e+00
79 +5.446754791e+01 +5.446754791e+01 -9.343245209e+01 -9.343245209e+01 -8.9133e-01 +5.4950e+00 +2.0602e+00 -5.6220e+00 -3.0918e-01
139 +3.482426773e+01 +3.482426773e+01 -1.130757323e+02 -1.130757323e+02 -9.4337e-01 +5.4935e+00 +2.2922e+00 -5.5665e+00 -9.8796e-02
571 +2.387569550e+01 +2.387569550e+01 -1.240243045e+02 -1.240243045e+02 -3.0371e+00 -4.3117e-01 +3.4059e+00 -1.1357e+00 -2.6939e+00
577 +1.231458877e+01 +1.231458877e+01 -1.355854112e+02 -1.355854112e+02 -2.1630e+00 -1.2551e-01 +2.9895e+00 -1.0249e+00 -1.6939e+00
595 +7.265806591e+00 +7.265806591e+00 -1.406341934e+02 -1.406341934e+02 -2.1672e+00 -1.1213e-01 +2.9949e+00 -1.0396e+00 -1.6931e+00
601 +6.194712211e+00 +6.194712211e+00 -1.417052878e+02 -1.417052878e+02 -2.1690e+00 -1.0645e-01 +2.9972e+00 -1.0458e+00 -1.6928e+00
7519 +3.090344104e+00 +3.090344104e+00 -1.448096559e+02 -1.448096559e+02 -2.0757e+00 +6.2937e-01 -1.7199e-01 -1.9527e+00 -3.0121e+00
% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.237495390e+02 +2.237495390e+02 +2.068095390e+02 +2.068095390e+02 -3.0115e+00 -2.8458e+00 -1.5683e+00 -4.1556e+00 +1.2906e+00
55 +1.483054830e+02 +1.483054830e+02 +1.313654830e+02 +1.313654830e+02 -2.1370e+00 -1.3083e+00 -2.1278e+00 -1.8459e+00 +1.7018e+00
127 +9.994442394e+01 +9.994442394e+01 +8.300442394e+01 +8.300442394e+01 -1.8908e+00 -1.5667e+00 -2.6373e+00 -2.2246e+00 +2.8499e+00
853 +4.858717301e+01 +4.858717301e+01 +3.164717301e+01 +3.164717301e+01 +4.0483e+00 +4.3260e+00 +4.0820e-01 -2.7637e+00 -3.5473e+00
907 +3.876673063e+01 +3.876673063e+01 +2.182673063e+01 +2.182673063e+01 +3.9157e+00 +4.5442e+00 +3.7206e-01 -2.8349e+00 -3.5143e+00
1747 +2.255394102e+01 +2.255394102e+01 +5.613941022e+00 +5.613941022e+00 +4.8527e+00 +4.6893e+00 -2.5071e+00 +1.4921e+00 -1.4758e+00
2089 +1.466732704e+01 +1.466732704e+01 -2.272672960e+00 -2.272672960e+00 +2.0733e+00 +8.6870e-01 -4.4133e+00 +1.9200e+00 +2.4172e+00
4369 +8.184891194e+00 +8.184891194e+00 -8.755108806e+00 -8.755108806e+00 +1.3891e+00 +1.4855e+00 -2.8754e+00 +2.6480e+00 +1.3933e-01
4411 +4.903471127e+00 +4.903471127e+00 -1.203652887e+01 -1.203652887e+01 +1.3920e+00 +1.4974e+00 -2.7976e+00 +2.6366e+00 +1.1741e-01
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.657234572e+01 +7.657234572e+01 +9.538234572e+01 +9.538234572e+01 +1.2514e+00 +1.3060e+00 +2.3843e+00 +4.2052e+00 -2.3899e-01
7 +4.517501359e+01 +4.517501359e+01 +6.398501359e+01 +6.398501359e+01 +1.3934e+00 +1.5700e+00 +1.5503e+00 +3.2052e+00 -8.0041e-01
13 +2.950569662e+01 +2.950569662e+01 +4.831569662e+01 +4.831569662e+01 +1.3349e+00 +1.4613e+00 +1.8936e+00 +3.6169e+00 -5.6930e-01
385 +2.449437616e+01 +2.449437616e+01 +4.330437616e+01 +4.330437616e+01 +3.8752e+00 +4.3550e+00 +1.9291e+00 -1.4215e+00 +1.9909e+00
775 +1.477871601e+01 +1.477871601e+01 +3.358871601e+01 +3.358871601e+01 +1.7804e+00 +1.4651e+00 +2.2302e-01 -2.7853e+00 +1.1296e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.268505565e+02 +1.268505565e+02 +4.000005565e+02 +4.000005565e+02 -2.3848e+00 -3.5367e+00 -2.8543e+00 -2.7096e+00 +3.1842e+00
19 +9.109520799e+01 +9.109520799e+01 +3.642452080e+02 +3.642452080e+02 -2.4087e+00 -3.5927e+00 -2.8316e+00 -2.7719e+00 +3.1322e+00
55 +6.163547785e+01 +6.163547785e+01 +3.347854779e+02 +3.347854779e+02 -2.4526e+00 -4.1569e+00 -2.7002e+00 -2.6909e+00 +3.2998e+00
235 +3.258611971e+01 +3.258611971e+01 +3.057361197e+02 +3.057361197e+02 +9.6638e-01 +1.4094e+00 +4.3089e+00 +4.1517e+00 +2.7045e+00
247 +2.039972251e+01 +2.039972251e+01 +2.935497225e+02 +2.935497225e+02 +9.5171e-01 +1.0851e+00 +4.0980e+00 +4.1261e+00 +2.6498e+00
319 +1.434614876e+01 +1.434614876e+01 +2.874961488e+02 +2.874961488e+02 +9.9707e-01 +1.1470e+00 +4.4425e+00 +4.2269e+00 +2.6850e+00
8023 +7.860993005e+00 +7.860993005e+00 +2.810109930e+02 +2.810109930e+02 +2.2910e+00 +4.7616e+00 -1.4120e-01 +1.5342e+00 +1.2802e+00
12769 +6.002219652e+00 +6.002219652e+00 +2.791522197e+02 +2.791522197e+02 +1.5589e+00 +4.9860e+00 -7.9410e-01 +9.8330e-01 +7.7759e-01
