% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.781289665e+01 +1.781289665e+01 +2.468289665e+01 +2.468289665e+01 +6.2442e-01 +3.6644e+00 +2.2569e+00 -1.3628e+00 +2.8296e+00 -4.9345e+00 +4.4537e+00 +6.5442e-01 -2.7659e+00 -2.0009e+00
23 +1.270038103e+01 +1.270038103e+01 +1.957038103e+01 +1.957038103e+01 +7.2764e-01 +3.5207e+00 +2.4358e+00 -1.4454e+00 +2.6513e+00 -4.8161e+00 +4.4508e+00 +9.8578e-01 -2.7730e+00 -1.8161e+00
67 +7.061939513e+00 +7.061939513e+00 +1.393193951e+01 +1.393193951e+01 +6.5869e-01 +3.6064e+00 +2.3218e+00 -1.3962e+00 +2.7595e+00 -4.8837e+00 +4.4470e+00 +7.8720e-01 -2.7736e+00 -1.9179e+00
243 +6.184125110e+00 +6.184125110e+00 +1.305412511e+01 +1.305412511e+01 +6.5596e-01 +3.6042e+00 +2.3226e+00 -1.3980e+00 +2.7597e+00 -4.8813e+00 +4.4445e+00 +7.8723e-01 -2.7721e+00 -1.9151e+00
298 +3.597556739e+00 +3.597556739e+00 +1.046755674e+01 +1.046755674e+01 +6.3752e-01 +3.6021e+00 +2.3231e+00 -1.4217e+00 +2.7621e+00 -4.8665e+00 +4.4397e+00 +7.8495e-01 -2.7873e+00 -1.9360e+00
342 +2.413455655e+00 +2.413455655e+00 +9.283455655e+00 +9.283455655e+00 +6.2557e-01 +3.6024e+00 +2.3279e+00 -1.4331e+00 +2.7588e+00 -4.8566e+00 +4.4268e+00 +7.8955e-01 -2.7941e+00 -1.9527e+00
9813 +1.489591423e+00 +1.489591423e+00 +8.359591423e+00 +8.359591423e+00 +1.4271e+00 +1.0781e+00 -2.9186e+00 +1.0239e+00 +4.7193e+00 -3.5026e+00 -4.1453e+00 +1.5293e+00 -7.5461e-01 -2.2803e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.094681416e+01 +1.094681416e+01 +1.095681416e+01 +1.095681416e+01 +2.8267e+00 +2.9663e-01 +2.6207e+00 +4.1384e+00 -3.1008e+00 +3.3564e+00 +1.0199e+00 -4.4609e+00 -6.1384e-01 +3.7629e+00
12 +5.154412578e+00 +5.154412578e+00 +5.164412578e+00 +5.164412578e+00 +2.3062e+00 -2.3331e-01 +3.5601e+00 +4.4012e+00 -3.7375e+00 +2.9294e+00 +1.3563e+00 -4.1047e+00 -1.6138e+00 +3.4732e+00
