% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.253158686e+01 +3.253158686e+01 +3.940158686e+01 +3.940158686e+01 -2.1089e+00 +4.4674e+00
13 +2.247815816e+01 +2.247815816e+01 +2.934815816e+01 +2.934815816e+01 -2.0853e+00 +4.5148e+00
16 +9.722730161e+00 +9.722730161e+00 +1.659273016e+01 +1.659273016e+01 -2.0797e+00 +4.5253e+00
94 +4.618551237e+00 +4.618551237e+00 +1.148855124e+01 +1.148855124e+01 -3.4353e+00 +2.6129e-01
706 +2.298035254e+00 +2.298035254e+00 +9.168035254e+00 +9.168035254e+00 +1.6290e+00 -2.8983e+00
847 +1.583646412e+00 +1.583646412e+00 +8.453646412e+00 +8.453646412e+00 +1.6432e+00 -4.8162e+00
1891 +9.458284329e-01 +9.458284329e-01 +7.815828433e+00 +7.815828433e+00 -3.3942e+00 -6.5285e-01
1903 +5.858290744e-01 +5.858290744e-01 +7.455829074e+00 +7.455829074e+00 -3.3941e+00 -6.5277e-01
3622 +3.698294077e-01 +3.698294077e-01 +7.239829408e+00 +7.239829408e+00 -2.7672e-01 +3.0214e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.633501517e+01 +1.633501517e+01 +1.634501517e+01 +1.634501517e+01 +1.6789e+00 -3.3525e+00
4 +1.283517102e+01 +1.283517102e+01 +1.284517102e+01 +1.284517102e+01 +1.6703e+00 -4.3525e+00
19 +7.255929949e+00 +7.255929949e+00 +7.265929949e+00 +7.265929949e+00 +1.6788e+00 -3.3638e+00
22 +4.925690207e+00 +4.925690207e+00 +4.935690207e+00 +4.935690207e+00 +1.6788e+00 -3.3603e+00
25 +3.123179794e+00 +3.123179794e+00 +3.133179794e+00 +3.133179794e+00 +1.6783e+00 -3.3589e+00
688 +1.762225737e+00 +1.762225737e+00 +1.772225737e+00 +1.772225737e+00 +2.6444e+00 +2.1517e+00
697 +1.451864898e+00 +1.451864898e+00 +1.461864898e+00 +1.461864898e+00 +2.6449e+00 +2.1509e+00
712 +8.301503609e-01 +8.301503609e-01 +8.401503609e-01 +8.401503609e-01 +2.6470e+00 +2.1497e+00
856 +4.688992212e-01 +4.688992212e-01 +4.788992212e-01 +4.788992212e-01 +1.2328e+00 -4.4224e+00
2368 +3.673712154e-01 +3.673712154e-01 +3.773712154e-01 +3.773712154e-01 -4.7609e+00 -5.7461e-02
8383 +2.265630879e-01 +2.265630879e-01 +2.365630879e-01 +2.365630879e-01 -2.1242e+00 +1.1734e+00
8389 +5.800603821e-02 +5.800603821e-02 +6.800603821e-02 +6.800603821e-02 -2.1233e+00 +1.1730e+00
10009 +6.416720097e-03 +6.416720097e-03 +1.641672010e-02 +1.641672010e-02 +2.9301e+00 +1.1787e+00
10024 +5.091010140e-03 +5.091010140e-03 +1.509101014e-02 +1.509101014e-02 +2.9301e+00 +1.1787e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.885094282e+01 +2.885094282e+01 -1.017590572e+02 -1.017590572e+02 +3.9207e+00 -4.3888e+00
4 +1.204535373e+01 +1.204535373e+01 -1.185646463e+02 -1.185646463e+02 +4.9207e+00 -4.4247e+00
31 +9.844876683e+00 +9.844876683e+00 -1.207651233e+02 -1.207651233e+02 +3.7535e+00 -4.5418e+00
112 +1.434923250e+00 +1.434923250e+00 -1.291750768e+02 -1.291750768e+02 +1.8101e+00 -3.2564e+00
271 +8.160498909e-01 +8.160498909e-01 -1.297939501e+02 -1.297939501e+02 +1.2364e+00 +9.0675e-01
274 +4.803612540e-01 +4.803612540e-01 -1.301296387e+02 -1.301296387e+02 +1.2359e+00 +9.0864e-01
2485 +2.020455574e-01 +2.020455574e-01 -1.304079544e+02 -1.304079544e+02 -4.5361e+00 -9.1751e-02
2491 +1.281180771e-01 +1.281180771e-01 -1.304818819e+02 -1.304818819e+02 -4.5360e+00 -9.2065e-02
2494 +6.847711232e-02 +6.847711232e-02 -1.305415229e+02 -1.305415229e+02 -4.5359e+00 -9.2095e-02
2500 +5.753720651e-02 +5.753720651e-02 -1.305524628e+02 -1.305524628e+02 -4.5359e+00 -9.2092e-02
3913 +4.300296526e-03 +4.300296526e-03 -1.306056997e+02 -1.306056997e+02 -1.9271e+00 +1.4608e+00
3928 +1.966803814e-03 +1.966803814e-03 -1.306080332e+02 -1.306080332e+02 -1.9271e+00 +1.4608e+00
3931 +1.272982182e-03 +1.272982182e-03 -1.306087270e+02 -1.306087270e+02 -1.9271e+00 +1.4608e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.750341493e+01 +5.750341493e+01 -1.656165851e+02 -1.656165851e+02 -3.8607e+00 +3.5506e+00
