% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.759707652e+06 +7.759707652e+06 +7.759652712e+06 +7.759652712e+06 -2.3574e+00 +1.4207e+00
4 +2.464707955e+06 +2.464707955e+06 +2.464653015e+06 +2.464653015e+06 -2.5741e+00 +4.2068e-01
7 +4.893266661e+05 +4.893266661e+05 +4.892717261e+05 +4.892717261e+05 -2.7907e+00 -5.7932e-01
10 +1.777467657e+05 +1.777467657e+05 +1.776918257e+05 +1.776918257e+05 -2.8410e+00 -8.1156e-01
13 +4.356879172e+04 +4.356879172e+04 +4.351385172e+04 +4.351385172e+04 -2.8913e+00 -1.0438e+00
19 +4.403438497e+01 +4.403438497e+01 -1.090561503e+01 -1.090561503e+01 -2.9366e+00 -1.2528e+00
25 +2.053093547e+00 +2.053093547e+00 -5.288690645e+01 -5.288690645e+01 -2.9352e+00 -1.2466e+00
64 +1.380110759e+00 +1.380110759e+00 -5.355988924e+01 -5.355988924e+01 -2.7732e+00 -1.2816e+00
67 +6.168926011e-01 +6.168926011e-01 -5.432310740e+01 -5.432310740e+01 -2.2792e+00 -1.3888e+00
73 +1.442140449e-01 +1.442140449e-01 -5.479578596e+01 -5.479578596e+01 -1.4308e+00 -1.5718e+00
76 +1.349798464e-03 +1.349798464e-03 -5.493865020e+01 -5.493865020e+01 -1.7527e+00 -1.5023e+00
79 +3.249645250e-04 +3.249645250e-04 -5.493967504e+01 -5.493967504e+01 -1.7383e+00 -1.5054e+00
85 +6.487558967e-05 +6.487558967e-05 -5.493993512e+01 -5.493993512e+01 -1.7348e+00 -1.5062e+00
88 +2.639507024e-06 +2.639507024e-06 -5.493999736e+01 -5.493999736e+01 -1.7278e+00 -1.5077e+00
832 +2.105217547e-07 +2.105217547e-07 -5.493999979e+01 -5.493999979e+01 -1.7262e+00 -1.5080e+00
2938 +6.660749818e-08 +6.660749818e-08 -5.493999993e+01 -5.493999993e+01 -1.7267e+00 -1.5079e+00
3775 +5.288546845e-08 +5.288546845e-08 -5.493999995e+01 -5.493999995e+01 -1.7262e+00 -1.5081e+00
3784 +1.305249953e-08 +1.305249953e-08 -5.493999999e+01 -5.493999999e+01 -1.7263e+00 -1.5080e+00
3787 +4.023746669e-09 +4.023746669e-09 -5.494000000e+01 -5.494000000e+01 -1.7263e+00 -1.5080e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.959466653e+06 +1.959466653e+06 +1.959525783e+06 +1.959525783e+06 -1.9320e+00 +1.3719e-02
4 +1.245395558e+03 +1.245395558e+03 +1.304525558e+03 +1.304525558e+03 -1.0110e+00 +1.0137e+00
10 +2.465206729e+02 +2.465206729e+02 +3.056506729e+02 +3.056506729e+02 -1.0445e+00 +9.7735e-01
13 +4.020847958e+01 +4.020847958e+01 +9.933847958e+01 +9.933847958e+01 -1.0381e+00 +9.8435e-01
19 +2.529194863e+00 +2.529194863e+00 +6.165919486e+01 +6.165919486e+01 -1.0340e+00 +9.8880e-01
22 +2.376809297e+00 +2.376809297e+00 +6.150680930e+01 +6.150680930e+01 -1.0338e+00 +9.8899e-01
