% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.135000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.204436033e+002 +1.204436033e+002 +1.917936033e+002 +1.917936033e+002 -1.2179e+000 -6.8703e-001 -2.1627e-001 -6.0495e-001 -9.9950e-002 +1.3876e+000 +8.0885e-001 +9.6653e-001 +1.4978e+000 -1.5487e+000 +6.8989e-001 +1.4239e+000 +7.9862e-002 -7.6831e-001 -2.1183e+000 +7.2892e-001 -8.2544e-001 -4.4793e-001 +3.9405e-001 +6.1387e-002
2 0 +6.625959766e+001 +6.625959766e+001 +1.376095977e+002 +1.376095977e+002 +8.6678e-001 -1.3090e+000 +1.5231e+000 -4.9961e-002 +5.7475e-001 -2.8014e-001 +1.1791e+000 -2.9501e-001 -8.6024e-001 +1.6772e-001 +3.2034e-001 -4.6787e-001 -2.2444e-002 +1.5448e+000 +5.5207e-001 -2.7398e-001 +1.3840e+000 -1.4233e-001 +2.8419e+000 +7.4497e-002
5 0 +5.816065201e+001 +5.816065201e+001 +1.295106520e+002 +1.295106520e+002 +1.0320e+000 +2.9795e-001 -8.3601e-001 -1.6075e+000 -1.1979e+000 +6.8912e-001 -4.2439e-001 +4.9025e-001 -1.1600e+000 -2.9594e-001 +9.5655e-001 +1.0768e+000 +1.8417e-001 +3.0639e-002 -1.0639e+000 -7.1274e-001 +9.6888e-001 -1.6504e+000 +1.6086e+000 +1.2801e+000
25 0 +4.801457737e+001 +4.801457737e+001 +1.193645774e+002 +1.193645774e+002 -3.6990e-001 -5.7106e-001 -1.2073e+000 -4.7225e-001 +5.4484e-001 -1.0443e+000 +4.9474e-001 -3.3179e-001 -1.6205e+000 -1.3102e-001 -1.7406e+000 -2.6963e-002 -8.5392e-001 +1.0996e+000 +8.6802e-001 -4.9991e-001 +8.1733e-001 -8.1671e-001 -1.0009e+000 -4.0478e-001
59 0 +4.753151263e+001 +4.753151263e+001 +1.188815126e+002 +1.188815126e+002 -2.4905e+000 -8.2628e-001 -1.0665e+000 -1.2854e+000 -4.9127e-001 +1.4871e+000 -4.0744e-001 +2.8697e+000 -3.1984e-001 -1.3107e+000 +1.4371e-001 +7.0951e-001 -4.5153e-001 +3.9984e-001 +4.7564e-001 -3.5461e-001 +1.2388e+000 -1.8922e-001 -4.9239e-001 +6.1142e-001
126 0 +4.343892031e+001 +4.343892031e+001 +1.147889203e+002 +1.147889203e+002 -4.2623e-001 -1.9210e+000 -2.0326e-001 -6.4190e-001 -6.4936e-001 -2.2500e-001 -1.4376e-001 +5.0321e-001 +3.3840e-001 -1.0305e+000 +2.0158e-002 -1.0142e+000 +1.2807e+000 +8.0263e-001 -1.0700e+000 +6.5577e-001 +1.9170e+000 +8.3011e-001 -3.4380e-001 +3.8691e-001
163 0 +4.039032609e+001 +4.039032609e+001 +1.117403261e+002 +1.117403261e+002 -8.9249e-001 +1.5864e-001 -1.0541e+000 -1.7638e+000 -7.6906e-001 +1.5757e-001 -4.6764e-001 -3.4678e-001 -2.2906e+000 +1.8297e+000 +2.6895e-001 +1.5954e+000 +1.9087e+000 -2.1210e-001 -1.2104e+000 +2.5854e-001 +1.3828e-001 -6.2736e-001 +2.2463e-002 +1.2699e+000
176 0 +3.831049579e+001 +3.831049579e+001 +1.096604958e+002 +1.096604958e+002 +6.7997e-001 +2.3391e-001 -8.9113e-001 +1.1805e-001 +9.3103e-001 -4.9378e-001 -9.3023e-002 -3.1566e-001 -2.1585e-001 +1.2904e+000 +3.7870e-002 +2.6114e-001 +2.2008e+000 +5.9280e-001 -1.0412e+000 -2.7408e-001 -1.6590e-001 +4.1913e-001 -1.9756e-001 -3.4758e-001
478 0 +3.663968593e+001 +3.663968593e+001 +1.079896859e+002 +1.079896859e+002 -8.6255e-002 -2.1205e+000 -3.9757e-001 -1.6471e+000 +9.3480e-001 +4.3610e-001 +5.3799e-002 +2.2033e-001 +1.1270e+000 -3.0704e-001 -6.7198e-001 -4.8880e-001 +1.0499e+000 -9.7833e-001 -2.5536e-001 +3.6918e-001 -6.0818e-001 +1.3523e+000 -1.3703e+000 -6.9467e-001
512 0 +3.493781702e+001 +3.493781702e+001 +1.062878170e+002 +1.062878170e+002 -5.9244e-001 -1.6570e+000 -3.3224e+000 -3.8044e-001 -1.9567e-001 -4.8389e-001 -9.2561e-001 +2.6772e+000 -7.9429e-001 -2.2211e-001 +1.1384e+000 +1.3365e+000 -7.2070e-001 +1.0348e-001 +6.8373e-001 -2.3195e-001 +1.0175e+000 -5.2139e-002 +2.0670e-001 +6.3670e-001
