% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.459330694e+01 +8.459330694e+01 -9.154066931e+02 -9.154066931e+02 +2.1262e+00 -4.0950e+00 +9.3435e-01 +4.5738e-01 +4.7024e+00
19 +1.923538144e+01 +1.923538144e+01 -9.807646186e+02 -9.807646186e+02 +3.3208e+00 -3.9655e+00 +3.9486e+00 +3.9042e-03 +4.4002e-01
25 +1.464835063e+01 +1.464835063e+01 -9.853516494e+02 -9.853516494e+02 +3.5084e+00 -3.9451e+00 +4.4219e+00 -6.7307e-02 -2.2931e-01
565 +8.734222746e+00 +8.734222746e+00 -9.912657773e+02 -9.912657773e+02 +3.6002e+00 -3.2161e+00 +2.7857e-02 -3.7847e+00 +2.9162e+00
589 +5.355168794e+00 +5.355168794e+00 -9.946448312e+02 -9.946448312e+02 +3.9954e+00 -3.7333e+00 +3.7081e-01 -3.1317e+00 +1.7280e+00
1231 +2.041169254e+00 +2.041169254e+00 -9.979588307e+02 -9.979588307e+02 +5.1142e-01 +1.6503e+00 +4.0741e+00 +1.6419e+00 -1.8427e+00
1255 +1.432104631e+00 +1.432104631e+00 -9.985678954e+02 -9.985678954e+02 +8.4809e-01 +2.0578e+00 +4.1781e+00 +1.5180e+00 -1.9113e+00
1285 +9.660462857e-01 +9.660462857e-01 -9.990339537e+02 -9.990339537e+02 +7.3152e-01 +1.8972e+00 +3.9083e+00 +1.4693e+00 -1.8690e+00
1291 +6.194534106e-01 +6.194534106e-01 -9.993805466e+02 -9.993805466e+02 +7.6578e-01 +1.7819e+00 +3.7131e+00 +1.3698e+00 -1.8174e+00
1315 +3.971823227e-01 +3.971823227e-01 -9.996028177e+02 -9.996028177e+02 +9.0875e-01 +1.5733e+00 +3.4188e+00 +1.1674e+00 -1.7115e+00
1321 +5.164964825e-03 +5.164964825e-03 -9.999948350e+02 -9.999948350e+02 +1.5049e+00 +7.4318e-01 +2.2678e+00 +3.5452e-01 -1.2859e+00
1333 +3.834776258e-03 +3.834776258e-03 -9.999961652e+02 -9.999961652e+02 +1.4760e+00 +7.9563e-01 +2.3471e+00 +4.0345e-01 -1.3114e+00
