% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.336550831e+06 +2.336550831e+06 +2.336586731e+06 +2.336586731e+06 -2.2816e+00 -2.9232e+00 -4.9227e+00 +2.4142e+00 -2.1735e+00 -7.4312e-01 -6.2194e-01 -4.4349e+00 -3.8635e+00 +5.8271e-01 -6.4647e-01 -2.3025e+00 +1.1960e+00 -4.0518e+00 -6.7901e-01 +4.0670e+00 -1.5691e+00 -4.1809e+00 +2.8261e+00 -3.6266e+00 +2.5247e+00 +3.1381e+00 +2.9838e+00 -3.4295e+00 +4.2829e+00 +3.2587e-01 +4.6025e+00 +3.3848e+00 -3.8701e+00 -4.0399e+00 -7.2759e-01 +4.7502e+00 -2.6109e+00 +2.5863e+00 +8.4293e-01 -4.7106e+00 -2.8385e+00 -7.8506e-01 +4.1736e+00 +4.5583e+00
83 +1.046574733e+06 +1.046574733e+06 +1.046610633e+06 +1.046610633e+06 +6.3659e+00 -5.7449e+00 +3.7892e+00 -4.5413e+00 +1.1515e+00 -3.7537e+00 -1.2946e+00 -3.4082e+00 +1.5763e+00 +2.5768e-01 -1.2761e+00 -3.1846e+00 +3.3147e+00 -2.8217e+00 +2.4613e+00 +6.7287e-01 +4.4190e+00 +5.2011e+00 -1.0028e+00 -5.0557e+00 +5.6374e+00 -1.7696e+00 -1.2483e+00 +1.8176e+00 -4.1065e+00 -4.7368e+00 +6.2795e+00 -3.9746e+00 -9.2482e+00 -1.7892e+00 +5.0544e+00 +1.9832e+00 +1.9142e+00 +3.2181e+00 +1.4373e+00 -2.2814e+00 +1.1436e+00 -1.0785e+01 +6.9382e+00 -1.1451e+00
124 +8.391885673e+04 +8.391885673e+04 +8.395475673e+04 +8.395475673e+04 +7.7075e+00 -5.0604e+00 +5.0426e+00 -1.4976e+00 -4.8567e-01 -3.9297e+00 -1.7806e+00 -5.7800e+00 +1.5663e+00 -3.8864e-01 -2.2935e+00 -4.3907e+00 +2.8276e+00 -4.1860e+00 +4.2225e-01 +1.1628e+00 +5.1776e+00 +6.8542e+00 -2.5086e+00 -5.6411e+00 +5.1691e+00 -1.5733e+00 -8.2604e-01 +2.6153e+00 -2.2926e+00 -5.7750e+00 +3.1808e+00 -3.1759e+00 -8.2879e+00 -2.7458e+00 +4.4830e+00 +1.8104e+00 +4.2537e-02 +2.9515e+00 +1.9426e+00 -2.1380e+00 -4.1947e-01 -1.0790e+01 +5.9160e+00 -1.6291e+00
206 +1.386029675e+04 +1.386029675e+04 +1.389619675e+04 +1.389619675e+04 +8.4559e+00 -4.3998e+00 +7.1522e+00 +1.5705e+00 -2.9962e+00 -3.1504e+00 -1.5814e+00 -8.0991e+00 +2.2946e+00 -1.8260e+00 -3.1796e+00 -5.8588e+00 +2.1799e+00 -5.9290e+00 -2.6605e+00 +7.3201e-01 +5.8711e+00 +8.0577e+00 -5.0547e+00 -6.0691e+00 +4.6226e+00 -1.6253e+00 +3.5574e-01 +3.0865e+00 -1.7476e-01 -6.8782e+00 +3.3876e-01 -2.5105e+00 -6.8884e+00 -3.3050e+00 +4.5210e+00 +1.9423e+00 -6.8026e-01 +2.5875e+00 +2.8786e+00 -2.1954e+00 -2.2067e+00 -1.0604e+01 +5.7776e+00 -2.2502e+00
247 +1.144032188e+03 +1.144032188e+03 +1.179932188e+03 +1.179932188e+03 +8.5002e+00 -3.9769e+00 +7.2461e+00 +1.4909e+00 -3.0958e+00 -2.7130e+00 -1.6063e+00 -8.4167e+00 +2.2135e+00 -1.8756e+00 -3.4119e+00 -5.3926e+00 +2.0400e+00 -6.0816e+00 -2.8231e+00 +3.5086e-01 +5.5387e+00 +7.3007e+00 -4.8060e+00 -6.1395e+00 +4.9151e+00 -1.6019e+00 +8.6573e-01 +3.5433e+00 -2.8813e-02 -7.6882e+00 +4.5169e-01 -2.2743e+00 -7.2292e+00 -3.8956e+00 +4.4623e+00 +2.4978e+00 -6.8033e-01 +2.8346e+00 +3.4676e+00 -2.8903e+00 -2.5517e+00 -1.0218e+01 +6.0549e+00 -2.6344e+00
452 +7.393611269e+02 +7.393611269e+02 +7.752611269e+02 +7.752611269e+02 +7.1513e+00 -3.5890e+00 +5.7734e+00 +1.7972e+00 -2.9143e+00 -2.8321e+00 -1.9226e+00 -6.8058e+00 +1.1858e+00 -2.3986e+00 -3.1738e+00 -3.9700e+00 +1.6607e+00 -5.1184e+00 -2.6222e+00 -5.2055e-02 +4.4218e+00 +5.8646e+00 -3.7649e+00 -5.7595e+00 +4.6970e+00 -1.0848e+00 +1.1939e+00 +2.4483e+00 +4.8345e-04 -6.1582e+00 +6.2494e-01 -1.9171e+00 -6.6203e+00 -3.2349e+00 +3.9126e+00 +2.2960e+00 -3.6068e-01 +2.3971e+00 +3.2023e+00 -1.9041e+00 -2.3839e+00 -8.3746e+00 +5.0317e+00 -1.7896e+00
534 +6.226789075e+02 +6.226789075e+02 +6.585789075e+02 +6.585789075e+02 +6.6158e+00 -3.4286e+00 +5.1875e+00 +1.9087e+00 -2.8466e+00 -2.8712e+00 -2.0432e+00 -6.1694e+00 +7.8289e-01 -2.6132e+00 -3.0746e+00 -3.3968e+00 +1.5203e+00 -4.7305e+00 -2.5457e+00 -2.0699e-01 +3.9806e+00 +5.2983e+00 -3.3569e+00 -5.6105e+00 +4.6027e+00 -8.8212e-01 +1.3148e+00 +2.0074e+00 +2.1145e-02 -5.5497e+00 +6.9538e-01 -1.7818e+00 -6.3879e+00 -2.9753e+00 +3.6993e+00 +2.2119e+00 -2.3132e-01 +2.2202e+00 +3.0947e+00 -1.5187e+00 -2.3284e+00 -7.6419e+00 +4.6222e+00 -1.4648e+00
1477 +3.967592615e+02 +3.967592615e+02 +4.326592615e+02 +4.326592615e+02 +5.5217e+00 -2.8954e+00 +3.9858e+00 +2.2571e+00 -2.4788e+00 -3.1129e+00 -2.2879e+00 -4.6116e+00 +3.4566e-02 -2.9892e+00 -2.6461e+00 -2.1482e+00 +1.2233e+00 -3.7884e+00 -2.5511e+00 -8.4814e-01 +3.0050e+00 +4.2318e+00 -2.4516e+00 -5.1495e+00 +4.1386e+00 -3.5664e-01 +1.6892e+00 +9.6235e-01 -4.7344e-04 -4.2926e+00 +7.4916e-01 -1.6016e+00 -6.0801e+00 -2.4373e+00 +3.3727e+00 +1.7553e+00 -1.4873e-01 +1.7162e+00 +2.6497e+00 -8.8784e-01 -2.2928e+00 -5.8712e+00 +3.9933e+00 -5.3317e-01
2215 +2.469908893e+02 +2.469908893e+02 +2.828908893e+02 +2.828908893e+02 +4.8045e+00 -2.6059e+00 +3.0771e+00 +2.5372e+00 -2.1507e+00 -3.2961e+00 -2.4472e+00 -3.5530e+00 -5.6849e-01 -3.1810e+00 -2.3848e+00 -1.0772e+00 +1.2298e+00 -3.0284e+00 -2.5271e+00 -1.5265e+00 +2.2509e+00 +3.4358e+00 -1.9430e+00 -4.7495e+00 +3.7127e+00 +1.4049e-01 +2.0311e+00 +2.9797e-01 -7.0711e-02 -3.4716e+00 +7.1667e-01 -1.4737e+00 -5.9501e+00 -2.0271e+00 +3.1636e+00 +1.3074e+00 -2.5521e-01 +1.2400e+00 +2.2995e+00 -5.4219e-01 -2.3594e+00 -4.4571e+00 +3.7705e+00 +1.6794e-03
4224 +1.548355581e+02 +1.548355581e+02 +1.907355581e+02 +1.907355581e+02 +4.1600e+00 -2.4997e+00 +2.4530e+00 +3.1991e+00 -1.5716e+00 -2.9566e+00 -2.7801e+00 -2.4637e+00 -1.5446e+00 -3.1254e+00 -1.8427e+00 +3.9679e-01 +1.1244e+00 -1.6487e+00 -1.9714e+00 -2.4696e+00 +1.9001e+00 +3.0313e+00 -1.4320e+00 -4.1949e+00 +2.9402e+00 +3.2466e-01 +2.3775e+00 +8.5082e-03 -1.7140e-01 -2.6157e+00 +6.7944e-01 -1.8118e+00 -5.7456e+00 -1.3667e+00 +3.0268e+00 +1.0288e-01 -1.8607e-01 +8.8677e-01 +2.2123e+00 -3.0437e-01 -2.3978e+00 -2.4561e+00 +3.3930e+00 -4.2060e-01
