% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.551805411e+01 +3.551805411e+01 -6.703194589e+01 -6.703194589e+01 -4.0701e+00 -3.0364e+00
4 +2.206392218e+01 +2.206392218e+01 -8.048607782e+01 -8.048607782e+01 -3.0701e+00 -3.4214e+00
73 +1.067215295e+01 +1.067215295e+01 -9.187784705e+01 -9.187784705e+01 +3.4673e+00 +4.6540e+00
76 +5.581945870e+00 +5.581945870e+00 -9.696805413e+01 -9.696805413e+01 +2.4673e+00 +4.0360e+00
358 +2.719049638e+00 +2.719049638e+00 -9.983095036e+01 -9.983095036e+01 -1.8652e+00 -1.4090e+00
433 +1.228572129e+00 +1.228572129e+00 -1.013214279e+02 -1.013214279e+02 -5.9586e-01 -2.6070e+00
511 +8.374937781e-01 +8.374937781e-01 -1.017125062e+02 -1.017125062e+02 +7.6240e-01 -1.6593e+00
514 +6.291569179e-01 +6.291569179e-01 -1.019208431e+02 -1.019208431e+02 +7.6225e-01 -1.6591e+00
1942 +2.165696090e-02 +2.165696090e-02 -1.025283430e+02 -1.025283430e+02 +3.9098e-01 +2.5780e+00
1945 +1.572107325e-02 +1.572107325e-02 -1.025342789e+02 -1.025342789e+02 +3.9076e-01 +2.5780e+00
2728 +4.895744496e-03 +4.895744496e-03 -1.025451043e+02 -1.025451043e+02 -7.3953e-02 +1.0857e+00
2731 +2.437601836e-03 +2.437601836e-03 -1.025475624e+02 -1.025475624e+02 -8.6244e-02 +1.0182e+00
2734 +1.142511552e-03 +1.142511552e-03 -1.025488575e+02 -1.025488575e+02 -9.6679e-02 +9.5791e-01
2737 +5.256887289e-04 +5.256887289e-04 -1.025494743e+02 -1.025494743e+02 -1.0504e-01 +9.0731e-01
2740 +2.348525064e-04 +2.348525064e-04 -1.025497651e+02 -1.025497651e+02 -1.1182e-01 +8.6440e-01
2743 +1.031449616e-04 +1.031449616e-04 -1.025498969e+02 -1.025498969e+02 -1.1725e-01 +8.2869e-01
2746 +4.470641139e-05 +4.470641139e-05 -1.025499553e+02 -1.025499553e+02 -1.2159e-01 +7.9905e-01
2749 +1.932917156e-05 +1.932917156e-05 -1.025499807e+02 -1.025499807e+02 -1.2504e-01 +7.7468e-01
2752 +8.388302419e-06 +8.388302419e-06 -1.025499916e+02 -1.025499916e+02 -1.2781e-01 +7.5459e-01
2755 +3.677676617e-06 +3.677676617e-06 -1.025499963e+02 -1.025499963e+02 -1.3004e-01 +7.3794e-01
2758 +1.661350979e-06 +1.661350979e-06 -1.025499983e+02 -1.025499983e+02 -1.3181e-01 +7.2436e-01
2761 +7.599515328e-07 +7.599515328e-07 -1.025499992e+02 -1.025499992e+02 -1.3327e-01 +7.1292e-01
2764 +3.591661368e-07 +3.591661368e-07 -1.025499996e+02 -1.025499996e+02 -1.3445e-01 +7.0343e-01
2767 +1.859805963e-07 +1.859805963e-07 -1.025499998e+02 -1.025499998e+02 -1.3529e-01 +6.9637e-01
2770 +1.043827211e-07 +1.043827211e-07 -1.025499999e+02 -1.025499999e+02 -1.3584e-01 +6.9155e-01
2773 +5.970601080e-08 +5.970601080e-08 -1.025499999e+02 -1.025499999e+02 -1.3613e-01 +6.8859e-01
2776 +3.222636735e-08 +3.222636735e-08 -1.025500000e+02 -1.025500000e+02 -1.3613e-01 +6.8793e-01
2779 +1.172895736e-08 +1.172895736e-08 -1.025500000e+02 -1.025500000e+02 -1.3586e-01 +6.8941e-01
2782 +2.716973313e-09 +2.716973313e-09 -1.025500000e+02 -1.025500000e+02 -1.3552e-01 +6.9179e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.762449838e+01 +3.762449838e+01 +1.093144984e+02 +1.093144984e+02 +3.6679e+00 -1.7002e-01
4 +1.543645507e+01 +1.543645507e+01 +8.712645507e+01 +8.712645507e+01 +2.6679e+00 -3.5322e-01
79 +8.995773348e+00 +8.995773348e+00 +8.068577335e+01 +8.068577335e+01 -6.8053e-01 +2.5216e+00
85 +1.637528838e+00 +1.637528838e+00 +7.332752884e+01 +7.332752884e+01 +2.4703e-01 +2.1077e+00
94 +1.205522876e+00 +1.205522876e+00 +7.289552288e+01 +7.289552288e+01 +2.4742e-01 +2.1075e+00
148 +8.361416662e-01 +8.361416662e-01 +7.252614167e+01 +7.252614167e+01 +9.5852e-01 -1.9653e+00
289 +2.717700883e-01 +2.717700883e-01 +7.196177009e+01 +7.196177009e+01 +1.4717e+00 +2.8621e+00
292 +1.904439307e-01 +1.904439307e-01 +7.188044393e+01 +7.188044393e+01 +1.4719e+00 +2.8622e+00
862 +7.908102993e-02 +7.908102993e-02 +7.176908103e+01 +7.176908103e+01 +6.7599e-01 +3.7163e-01
2470 +4.034345122e-02 +4.034345122e-02 +7.173034345e+01 +7.173034345e+01 -2.5091e+00 +2.7598e+00
2482 +3.141601725e-02 +3.141601725e-02 +7.172141602e+01 +7.172141602e+01 -2.5089e+00 +2.7599e+00
5707 +1.801169330e-02 +1.801169330e-02 +7.170801169e+01 +7.170801169e+01 -2.8017e-01 -1.5348e-02
5710 +9.441845649e-03 +9.441845649e-03 +7.169944185e+01 +7.169944185e+01 -3.3044e-01 +2.3960e-02
5713 +4.779133606e-03 +4.779133606e-03 +7.169477913e+01 +7.169477913e+01 -3.7700e-01 +6.1534e-02
5716 +2.317698036e-03 +2.317698036e-03 +7.169231770e+01 +7.169231770e+01 -4.2043e-01 +9.7476e-02
5719 +1.085186212e-03 +1.085186212e-03 +7.169108519e+01 +7.169108519e+01 -4.5882e-01 +1.3010e-01
