% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.985360139e+01 +5.985360139e+01 +1.312036014e+02 +1.312036014e+02 +3.9672e+00 -7.1431e-01 -8.1977e-01 +2.0115e+00 -1.3164e+00 +2.2802e+00 -4.3111e+00 +4.3373e-01 +1.2950e+00 -3.2230e+00
1123 +2.884323480e+01 +2.884323480e+01 +1.001932348e+02 +1.001932348e+02 -3.3563e+00 -3.8335e+00 +6.4296e-01 +2.0700e+00 -1.0517e+00 +4.8317e+00 +1.1480e+00 +2.4005e-01 -2.8359e+00 +1.1969e+00
1145 +2.399276686e+01 +2.399276686e+01 +9.534276686e+01 +9.534276686e+01 -3.3739e+00 -3.8606e+00 +6.5315e-01 +2.0828e+00 -1.0232e+00 +4.8311e+00 +1.1569e+00 +2.3367e-01 -2.8287e+00 +1.1965e+00
33826 +1.576428879e+01 +1.576428879e+01 +8.711428879e+01 +8.711428879e+01 -5.5308e-01 +4.0343e+00 +7.1964e-02 -1.2777e+00 -1.8696e+00 +2.0299e-01 -4.6411e+00 -4.2946e+00 -4.6597e-01 +4.2258e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.474941788e+02 +1.474941788e+02 -2.077258212e+02 -2.077258212e+02 +3.5221e+00 +1.1315e+00 +4.0038e+00 +7.8916e-01 -4.4720e+00 +3.2687e+00 -1.3007e+00 +2.3529e+00 -6.5674e-01 +6.3588e-01
1255 +9.119395331e+01 +9.119395331e+01 -2.640260467e+02 -2.640260467e+02 -3.5872e-01 +4.3939e+00 +3.7447e+00 -2.7988e+00 -3.6990e+00 -4.6363e+00 +1.8778e+00 +2.1998e+00 +4.5024e+00 -4.9706e+00
3422 +6.275353543e+01 +6.275353543e+01 -2.924664646e+02 -2.924664646e+02 -4.5981e+00 +1.1209e+00 -3.8533e+00 -1.2278e+00 +4.8781e+00 +6.4178e-01 +4.2336e+00 +2.7903e+00 -4.9026e+00 -3.5450e-01
7074 +3.637249689e+01 +3.637249689e+01 -3.188475031e+02 -3.188475031e+02 +4.4115e+00 -1.1380e+00 -4.1784e+00 -1.6122e+00 -1.7246e+00 -2.6725e+00 -1.4262e-01 +3.1503e+00 +1.2864e+00 -2.5706e-01
7129 +2.425176006e+01 +2.425176006e+01 -3.309682399e+02 -3.309682399e+02 +4.4357e+00 -1.1524e+00 -4.2361e+00 -1.6019e+00 -1.7395e+00 -2.7656e+00 -9.9172e-02 +3.1814e+00 +1.3237e+00 -2.7953e-01
