% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.164848552e+001 +8.164848552e+001 -3.804415145e+002 -3.804415145e+002 +1.2517e+000 +3.5912e-002
2 0 +7.163053790e+001 +7.163053790e+001 -3.904594621e+002 -3.904594621e+002 -8.2569e-001 +6.5741e-001
4 0 +4.955097362e+001 +4.955097362e+001 -4.125390264e+002 -4.125390264e+002 +1.0950e+000 +3.2211e+000
15 0 +2.814931719e+001 +2.814931719e+001 -4.339406828e+002 -4.339406828e+002 +5.7423e-001 +1.1409e+000
19 0 +2.043315352e+001 +2.043315352e+001 -4.416568465e+002 -4.416568465e+002 +5.4276e-001 +2.5741e+000
48 0 +1.284933905e+001 +1.284933905e+001 -4.492406610e+002 -4.492406610e+002 +7.6714e-001 +2.6083e+000
106 0 +6.188138575e+000 +6.188138575e+000 -4.559018614e+002 -4.559018614e+002 -2.2873e+000 +1.5812e+000
495 0 +6.027561636e+000 +6.027561636e+000 -4.560624384e+002 -4.560624384e+002 -2.3692e+000 +2.9883e+000
1157 0 +4.570608725e+000 +4.570608725e+000 -4.575193913e+002 -4.575193913e+002 -3.4172e+000 +2.6718e+000
1733 0 +4.101475307e+000 +4.101475307e+000 -4.579885247e+002 -4.579885247e+002 -2.4387e+000 +2.7071e+000
2414 0 +2.752955478e+000 +2.752955478e+000 -4.593370445e+002 -4.593370445e+002 -2.4405e+000 +2.6611e+000
2505 0 +1.946659849e+000 +1.946659849e+000 -4.601433402e+002 -4.601433402e+002 -2.4161e+000 +2.6527e+000
2580 0 +1.816450591e+000 +1.816450591e+000 -4.602735494e+002 -4.602735494e+002 -2.3842e+000 +2.3316e+000
2710 0 +1.121318632e+000 +1.121318632e+000 -4.609686814e+002 -4.609686814e+002 -2.3337e+000 +2.6756e+000
2888 0 +1.031772202e+000 +1.031772202e+000 -4.610582278e+002 -4.610582278e+002 -2.3435e+000 +2.6531e+000
2939 0 +4.597872012e-001 +4.597872012e-001 -4.616302128e+002 -4.616302128e+002 -2.2955e+000 +2.2975e+000
3273 0 +3.546360641e-001 +3.546360641e-001 -4.617353639e+002 -4.617353639e+002 -2.3343e+000 +2.3147e+000
3863 0 +8.031333927e-002 +8.031333927e-002 -4.620096867e+002 -4.620096867e+002 -2.3213e+000 +2.3022e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.766000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.119534559e+001 +4.119534559e+001 +1.188553456e+002 +1.188553456e+002 -1.3857e+000 +2.7912e-001
2 0 +2.419452543e+001 +2.419452543e+001 +1.018545254e+002 +1.018545254e+002 +1.7104e+000 -5.7027e-001
5 0 +2.083330870e+001 +2.083330870e+001 +9.849330870e+001 +9.849330870e+001 +1.4028e+000 -6.8772e-001
6 0 +1.695250384e+001 +1.695250384e+001 +9.461250384e+001 +9.461250384e+001 +1.6729e+000 -4.7019e-001
9 0 +1.340313028e+001 +1.340313028e+001 +9.106313028e+001 +9.106313028e+001 +2.3457e-001 -1.5136e+000
26 0 +1.132167698e+001 +1.132167698e+001 +8.898167698e+001 +8.898167698e+001 -6.5968e-001 -1.1889e+000
96 0 +8.194947773e+000 +8.194947773e+000 +8.585494777e+001 +8.585494777e+001 +2.4678e+000 -1.4890e+000
125 0 +7.318373834e+000 +7.318373834e+000 +8.497837383e+001 +8.497837383e+001 +1.4969e+000 -1.1360e+000
187 0 +5.446543889e+000 +5.446543889e+000 +8.310654389e+001 +8.310654389e+001 +2.3989e+000 -1.8182e-001
