% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.294000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.448138594e+001 +5.448138594e+001 +1.474213859e+002 +1.474213859e+002 +1.3016e+000 +4.5641e-001 -1.0994e+000 -1.1158e+000 -6.0855e-001
3 0 +4.513001841e+001 +4.513001841e+001 +1.380700184e+002 +1.380700184e+002 -1.4380e+000 +7.5053e-001 -1.2704e+000 +1.3794e-001 +2.8313e+000
4 0 +3.963206266e+001 +3.963206266e+001 +1.325720627e+002 +1.325720627e+002 -9.3054e-001 +1.6115e+000 +2.0202e-001 +1.2770e+000 -6.6248e-001
5 0 +1.394279790e+001 +1.394279790e+001 +1.068827979e+002 +1.068827979e+002 +9.4041e-001 -4.4379e-001 +4.6961e-001 -1.9474e-001 -1.2082e+000
7 0 +1.097929552e+001 +1.097929552e+001 +1.039192955e+002 +1.039192955e+002 -1.2355e+000 +7.1349e-001 +3.0427e-002 +1.3025e+000 +9.6903e-001
20 0 +1.013245455e+001 +1.013245455e+001 +1.030724546e+002 +1.030724546e+002 +5.3822e-001 +9.9398e-001 +1.0891e-002 +1.8804e-001 -2.8866e-001
23 0 +5.730306449e+000 +5.730306449e+000 +9.867030645e+001 +9.867030645e+001 +5.2153e-002 +8.3532e-001 +3.1326e-001 +9.9649e-001 -5.2025e-001
140 0 +3.610036699e+000 +3.610036699e+000 +9.655003670e+001 +9.655003670e+001 +2.8663e-001 +1.6436e-001 -3.2789e-001 +7.1048e-001 +4.3392e-001
289 0 +3.300797676e+000 +3.300797676e+000 +9.624079768e+001 +9.624079768e+001 +3.0780e-001 +7.9045e-001 +1.1574e-001 +2.2369e+000 +8.6701e-001
716 0 +2.972227065e+000 +2.972227065e+000 +9.591222707e+001 +9.591222707e+001 +1.2259e-001 +2.1586e-001 -3.8728e-001 +8.6725e-001 +3.5637e-001
1072 0 +1.833652432e+000 +1.833652432e+000 +9.477365243e+001 +9.477365243e+001 -1.5094e-001 +8.1244e-001 -5.7016e-001 +8.5493e-001 +7.3011e-001
2171 0 +7.299341378e-001 +7.299341378e-001 +9.366993414e+001 +9.366993414e+001 -5.4882e-001 +1.0348e+000 -4.9664e-002 +1.5915e+000 +1.2636e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.535000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.366301248e+002 +6.366301248e+002 +6.719801248e+002 +6.719801248e+002 -1.1340e+000 -1.4375e+000 -4.1060e-001 +3.5975e-001 -3.4821e-001
2 0 +4.817584184e+002 +4.817584184e+002 +5.171084184e+002 +5.171084184e+002 +7.3002e-001 +7.3669e-001 -1.2049e+000 +7.5823e-001 +1.5937e-001
6 0 +4.150931326e+002 +4.150931326e+002 +4.504431326e+002 +4.504431326e+002 +7.5046e-001 +4.7473e-001 -6.7700e-001 +3.0395e-001 -3.5287e-001
10 0 +2.152137335e+002 +2.152137335e+002 +2.505637335e+002 +2.505637335e+002 +6.0946e-001 +4.0561e-001 +1.1877e+000 +8.6394e-001 +2.7411e-002
13 0 +1.816686923e+002 +1.816686923e+002 +2.170186923e+002 +2.170186923e+002 +3.1985e-002 +1.3582e+000 +1.3215e+000 +5.8879e-001 -1.0300e+000
73 0 +1.020387903e+002 +1.020387903e+002 +1.373887903e+002 +1.373887903e+002 +1.2074e+000 +3.4934e-001 +2.6919e+000 +2.0957e-001 -9.1030e-001
113 0 +5.750504715e+001 +5.750504715e+001 +9.285504715e+001 +9.285504715e+001 +3.0556e+000 +1.1289e-001 +2.8074e+000 +5.6983e-001 -3.2958e+000
146 0 +4.915017990e+001 +4.915017990e+001 +8.450017990e+001 +8.450017990e+001 +3.2767e+000 -4.6876e-001 +2.9630e+000 -1.7686e+000 -1.8954e+000
195 0 +3.697689340e+001 +3.697689340e+001 +7.232689340e+001 +7.232689340e+001 +9.2152e-001 +4.5446e-002 +3.1835e+000 +6.9846e-001 -2.4100e+000
219 0 +2.311529342e+001 +2.311529342e+001 +5.846529342e+001 +5.846529342e+001 -2.6405e+000 +5.5222e+000 +2.3929e+000 +1.3944e+000 -4.3954e+000
233 0 +2.001270465e+001 +2.001270465e+001 +5.536270465e+001 +5.536270465e+001 -3.6913e-001 +3.8876e+000 +4.1524e+000 +2.5781e+000 -2.0274e+000
274 0 +1.862440032e+001 +1.862440032e+001 +5.397440032e+001 +5.397440032e+001 -4.3464e-001 +3.0242e+000 +3.4401e+000 +1.4582e+000 -1.7374e+000
504 0 +1.100884223e+001 +1.100884223e+001 +4.635884223e+001 +4.635884223e+001 -4.5566e-001 +3.5290e+000 +3.1509e+000 +2.6554e+000 -2.4249e+000
892 0 +1.005036449e+001 +1.005036449e+001 +4.540036449e+001 +4.540036449e+001 +2.9053e+000 +1.8724e+000 +3.3982e+000 +1.8482e+000 -1.0426e+000
924 0 +7.563048572e+000 +7.563048572e+000 +4.291304857e+001 +4.291304857e+001 +4.8934e-001 +4.3111e+000 +3.0453e+000 +2.8695e+000 -2.7552e+000
1249 0 +5.281953809e+000 +5.281953809e+000 +4.063195381e+001 +4.063195381e+001 +3.4748e-005 +5.3371e+000 +2.7731e+000 +2.3938e+000 -1.8220e+000
1402 0 +4.498357926e+000 +4.498357926e+000 +3.984835793e+001 +3.984835793e+001 -3.0155e-001 +4.6005e+000 +2.7859e+000 +2.9586e+000 -2.2679e+000
1648 0 +2.701132421e+000 +2.701132421e+000 +3.805113242e+001 +3.805113242e+001 +5.7794e-001 +3.0509e+000 +3.5556e+000 +2.3217e+000 -2.2284e+000
2036 0 +1.604511540e+000 +1.604511540e+000 +3.695451154e+001 +3.695451154e+001 +1.0108e+000 +3.1600e+000 +3.5702e+000 +1.4614e+000 -2.2873e+000
2259 0 +8.495689625e-001 +8.495689625e-001 +3.619956896e+001 +3.619956896e+001 +9.3656e-001 +3.5121e+000 +3.1984e+000 +2.0759e+000 -1.8066e+000
2567 0 +7.739362540e-001 +7.739362540e-001 +3.612393625e+001 +3.612393625e+001 +8.5784e-001 +3.1895e+000 +3.3591e+000 +1.9625e+000 -2.0854e+000
3418 0 +2.218166504e-001 +2.218166504e-001 +3.557181665e+001 +3.557181665e+001 +9.5150e-001 +2.5939e+000 +3.5544e+000 +1.7998e+000 -2.2009e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.820000000000e+000) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.329655874e+003 +1.329655874e+003 +1.333475874e+003 +1.333475874e+003 -1.1915e+000 -6.7810e-001 -1.5829e+000 +7.1346e-001 -1.2565e+000
2 0 +9.463368759e+002 +9.463368759e+002 +9.501568759e+002 +9.501568759e+002 -1.1830e+000 -4.5425e-001 -1.0274e-001 +4.2624e-001 -5.0160e-001
4 0 +6.747652720e+002 +6.747652720e+002 +6.785852720e+002 +6.785852720e+002 -3.0424e-001 +1.4161e+000 +3.2070e-001 -2.0337e-001 +1.7261e+000
5 0 +6.571578620e+002 +6.571578620e+002 +6.609778620e+002 +6.609778620e+002 -2.1224e-001 -6.8121e-001 +1.2260e+000 +8.2151e-001 +1.5639e+000
8 0 +2.764052248e+002 +2.764052248e+002 +2.802252248e+002 +2.802252248e+002 +1.7724e+000 +1.6200e-001 +1.3598e+000 +9.9685e-001 +8.4534e-001
20 0 +2.635009562e+002 +2.635009562e+002 +2.673209562e+002 +2.673209562e+002 +3.1655e-001 +1.3855e+000 +3.6620e-001 +2.0874e-001 -8.0516e-001
24 0 +1.437224689e+002 +1.437224689e+002 +1.475424689e+002 +1.475424689e+002 +2.6218e+000 +6.3376e-001 +8.7841e-001 +5.5105e-001 +5.6893e-001
29 0 +1.321831517e+002 +1.321831517e+002 +1.360031517e+002 +1.360031517e+002 +1.6979e+000 +1.5674e+000 +6.5625e-001 +4.1160e-001 -7.7870e-003
40 0 +1.266254324e+002 +1.266254324e+002 +1.304454324e+002 +1.304454324e+002 +8.9712e-001 +1.6870e+000 +2.0866e+000 +3.0620e-001 +8.4122e-001
101 0 +4.044459530e+001 +4.044459530e+001 +4.426459530e+001 +4.426459530e+001 +3.1495e+000 +2.2412e+000 +4.5673e-001 -1.8942e+000 -2.5191e+000
136 0 +2.822661817e+001 +2.822661817e+001 +3.204661817e+001 +3.204661817e+001 +4.5640e+000 +9.9531e-001 +2.3901e+000 -3.7592e+000 +6.3932e-001
218 0 +1.351221003e+001 +1.351221003e+001 +1.733221003e+001 +1.733221003e+001 +2.9831e+000 -3.3811e-001 +4.1200e+000 +1.9786e+000 +7.1186e-002
383 0 +1.093975324e+001 +1.093975324e+001 +1.475975324e+001 +1.475975324e+001 +2.6746e+000 +1.1360e+000 +1.8888e+000 +1.0798e+000 -7.3172e-001
468 0 +5.498244197e+000 +5.498244197e+000 +9.318244197e+000 +9.318244197e+000 +3.9004e+000 +7.1760e-001 +2.2764e+000 -4.0823e+000 +2.1445e+000
700 0 +2.622436070e+000 +2.622436070e+000 +6.442436070e+000 +6.442436070e+000 +3.6386e+000 +2.0684e+000 +1.0634e+000 -2.4838e+000 -5.5823e-003
1917 0 +1.484347470e+000 +1.484347470e+000 +5.304347470e+000 +5.304347470e+000 +3.5297e+000 +3.1639e-001 +2.6891e+000 -1.7222e+000 +8.7084e-001
2230 0 +8.649604301e-001 +8.649604301e-001 +4.684960430e+000 +4.684960430e+000 +3.9346e+000 +4.2522e-001 +2.5039e+000 -1.6857e+000 +5.9852e-001
2249 0 +5.912151505e-001 +5.912151505e-001 +4.411215151e+000 +4.411215151e+000 +3.5895e+000 +9.1606e-001 +2.2492e+000 -2.3415e+000 +9.1036e-001
2887 0 +4.027785983e-001 +4.027785983e-001 +4.222778598e+000 +4.222778598e+000 +3.9752e+000 +6.4869e-001 +2.3845e+000 -1.8750e+000 +9.8368e-001
3374 0 +3.863024366e-001 +3.863024366e-001 +4.206302437e+000 +4.206302437e+000 +3.8039e+000 +4.9219e-001 +2.5147e+000 -1.7431e+000 +9.2604e-001
3578 0 +3.799317070e-001 +3.799317070e-001 +4.199931707e+000 +4.199931707e+000 +3.8235e+000 +7.0178e-001 +2.3827e+000 -1.8563e+000 +9.7656e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.175000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.274402268e+002 +1.274402268e+002 +1.491902268e+002 +1.491902268e+002 +6.0067e-001 -1.3066e+000 +4.5731e-001 +1.1333e+000 -4.9861e-002
4 0 +1.096061306e+002 +1.096061306e+002 +1.313561306e+002 +1.313561306e+002 +2.4817e+000 +1.4910e+000 +7.5429e-002 -4.9510e-001 +3.0293e-001
42 0 +7.983392073e+001 +7.983392073e+001 +1.015839207e+002 +1.015839207e+002 +3.1416e-001 -1.1129e+000 +4.2887e-001 +1.7763e+000 -1.9668e+000
74 0 +7.149435474e+001 +7.149435474e+001 +9.324435474e+001 +9.324435474e+001 +1.3088e+000 +8.1826e-001 +1.7934e-002 +2.1156e-001 -3.2002e+000
120 0 +4.220666725e+001 +4.220666725e+001 +6.395666725e+001 +6.395666725e+001 +4.2447e+000 +9.0967e-001 -5.6460e-001 +5.1152e-001 -3.2966e+000
147 0 +2.603350589e+001 +2.603350589e+001 +4.778350589e+001 +4.778350589e+001 +1.8016e+000 -3.6054e-001 -6.6400e-001 +2.5826e+000 -1.0574e+000
359 0 +1.046414873e+001 +1.046414873e+001 +3.221414873e+001 +3.221414873e+001 +2.8530e+000 +2.5944e+000 -1.7186e-001 +3.3702e+000 -4.0411e+000
527 0 +9.397035791e+000 +9.397035791e+000 +3.114703579e+001 +3.114703579e+001 +4.7559e+000 +2.5348e-001 -2.4718e+000 +2.6073e+000 -8.2098e-001
544 0 +3.413183599e+000 +3.413183599e+000 +2.516318360e+001 +2.516318360e+001 +3.5573e+000 +1.6740e+000 -4.0698e-001 +1.8133e+000 -1.8692e+000
1758 0 +2.055679337e+000 +2.055679337e+000 +2.380567934e+001 +2.380567934e+001 +4.6874e+000 +6.5904e-001 -1.8416e+000 +2.4883e+000 -1.0233e+000
2105 0 +1.630742462e+000 +1.630742462e+000 +2.338074246e+001 +2.338074246e+001 +4.0528e+000 -3.0656e-001 -1.7313e+000 +3.3612e+000 -7.8145e-001
2447 0 +5.731510492e-001 +5.731510492e-001 +2.232315105e+001 +2.232315105e+001 +4.3290e+000 +1.2016e+000 -1.1607e+000 +2.4107e+000 -1.6555e+000
2953 0 +4.828957921e-001 +4.828957921e-001 +2.223289579e+001 +2.223289579e+001 +4.6650e+000 +1.1831e+000 -1.4089e+000 +2.3407e+000 -1.4811e+000
3054 0 +2.106464740e-001 +2.106464740e-001 +2.196064647e+001 +2.196064647e+001 +4.5948e+000 +9.5310e-001 -1.4247e+000 +2.2655e+000 -1.3745e+000
3939 0 +5.960278484e-002 +5.960278484e-002 +2.180960278e+001 +2.180960278e+001 +3.8045e+000 +7.5228e-001 -1.1874e+000 +3.1037e+000 -1.5171e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.479000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.441643791e+001 +7.441643791e+001 +1.392064379e+002 +1.392064379e+002 +1.6242e+000 -1.8208e+000 -7.8742e-001 +3.3545e-001 +1.3798e-001
3 0 +6.069965161e+001 +6.069965161e+001 +1.254896516e+002 +1.254896516e+002 +5.7153e-001 +2.3694e-001 +4.2718e-001 +5.3211e-001 +2.6456e+000
7 0 +1.206185454e+001 +1.206185454e+001 +7.685185454e+001 +7.685185454e+001 +2.3275e-001 -1.0752e+000 -8.9645e-001 +9.1223e-001 +1.5097e-001
48 0 +6.761320753e+000 +6.761320753e+000 +7.155132075e+001 +7.155132075e+001 +9.0780e-001 -1.9511e-001 +2.2328e-001 +1.0128e+000 +1.5133e-001
84 0 +5.081396634e+000 +5.081396634e+000 +6.987139663e+001 +6.987139663e+001 +9.0219e-001 -9.6514e-001 -6.0279e-001 +7.3080e-001 +5.7724e-001
