% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.501822875e+001 +9.501822875e+001 -3.670717713e+002 -3.670717713e+002 -1.9119e-001 +1.4194e-001 +5.4025e-001
2 0 +8.986896131e+001 +8.986896131e+001 -3.722210387e+002 -3.722210387e+002 -5.4417e-001 -5.6834e-001 +2.6905e-001
5 0 +6.582684431e+001 +6.582684431e+001 -3.962631557e+002 -3.962631557e+002 +1.0409e+000 +9.0267e-001 +1.3547e+000
11 0 +5.145110798e+001 +5.145110798e+001 -4.106388920e+002 -4.106388920e+002 +2.3318e-002 +1.8824e+000 +1.3544e+000
33 0 +2.747053018e+001 +2.747053018e+001 -4.346194698e+002 -4.346194698e+002 +3.4734e-001 +1.0645e+000 +1.9047e+000
104 0 +2.429952409e+001 +2.429952409e+001 -4.377904759e+002 -4.377904759e+002 +7.0775e-001 +1.7001e+000 +1.9748e+000
193 0 +1.306816288e+001 +1.306816288e+001 -4.490218371e+002 -4.490218371e+002 +2.6312e+000 +2.2867e+000 +1.5229e+000
603 0 +9.452343337e+000 +9.452343337e+000 -4.526376567e+002 -4.526376567e+002 +3.3924e-001 +3.3651e+000 +1.9142e+000
1440 0 +4.905574825e+000 +4.905574825e+000 -4.571844252e+002 -4.571844252e+002 +1.3644e+000 +1.6924e+000 +2.1780e+000
1870 0 +4.688467273e+000 +4.688467273e+000 -4.574015327e+002 -4.574015327e+002 +3.9842e-001 +2.2805e+000 +2.1988e+000
2054 0 +3.311554726e+000 +3.311554726e+000 -4.587784453e+002 -4.587784453e+002 +2.2366e+000 +2.3168e+000 +1.8956e+000
5198 0 +2.735601043e+000 +2.735601043e+000 -4.593543990e+002 -4.593543990e+002 +1.3145e+000 +1.6845e+000 +2.2018e+000
5583 0 +2.621920708e+000 +2.621920708e+000 -4.594680793e+002 -4.594680793e+002 +1.3585e+000 +1.7423e+000 +2.2046e+000
5764 0 +2.559910344e+000 +2.559910344e+000 -4.595300897e+002 -4.595300897e+002 +1.3593e+000 +1.7312e+000 +2.2147e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.766000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.535675624e+001 +5.535675624e+001 +1.330167562e+002 +1.330167562e+002 +5.3395e-001 -1.0045e+000 -4.8565e-001
2 0 +5.425344319e+001 +5.425344319e+001 +1.319134432e+002 +1.319134432e+002 +4.9817e-001 -5.9499e-001 -2.1898e-001
7 0 +4.977681240e+001 +4.977681240e+001 +1.274368124e+002 +1.274368124e+002 +1.2685e+000 -7.5093e-001 -8.7424e-002
11 0 +2.926778175e+001 +2.926778175e+001 +1.069277817e+002 +1.069277817e+002 +5.7388e-001 -1.2277e+000 +3.1790e-001
25 0 +2.305003270e+001 +2.305003270e+001 +1.007100327e+002 +1.007100327e+002 +4.1613e-001 -7.6144e-001 +1.0502e+000
36 0 +2.071860598e+001 +2.071860598e+001 +9.837860598e+001 +9.837860598e+001 +3.3496e-001 -2.0564e-001 +6.2109e-001
92 0 +1.880062230e+001 +1.880062230e+001 +9.646062230e+001 +9.646062230e+001 -6.4799e-001 -8.8438e-001 +3.0214e-001
184 0 +8.012301474e+000 +8.012301474e+000 +8.567230147e+001 +8.567230147e+001 +4.6005e-001 -8.5387e-001 +1.2283e+000
1611 0 +1.782789761e+000 +1.782789761e+000 +7.944278976e+001 +7.944278976e+001 +1.4240e+000 -8.5298e-001 +1.2549e+000
1842 0 +1.368706049e+000 +1.368706049e+000 +7.902870605e+001 +7.902870605e+001 +1.4234e+000 -8.7015e-001 +1.2666e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.156800000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.438697634e+001 +3.438697634e+001 +1.500669763e+002 +1.500669763e+002 +1.0629e+000 -4.7797e-001 -8.7826e-001
2 0 +2.300355216e+001 +2.300355216e+001 +1.386835522e+002 +1.386835522e+002 -1.0775e+000 -9.9441e-001 -2.2646e-002
5 0 +1.648007642e+001 +1.648007642e+001 +1.321600764e+002 +1.321600764e+002 +3.4106e-001 -1.0840e+000 -4.0422e-001
89 0 +1.406977994e+001 +1.406977994e+001 +1.297497799e+002 +1.297497799e+002 +1.1932e+000 -1.4356e+000 -1.1320e-001
115 0 +7.518214468e+000 +7.518214468e+000 +1.231982145e+002 +1.231982145e+002 +1.6982e-001 -9.1853e-001 -6.3673e-002
1413 0 +6.921435328e+000 +6.921435328e+000 +1.226014353e+002 +1.226014353e+002 +1.1826e+000 -9.1156e-001 -3.3732e-002
1700 0 +4.559700502e+000 +4.559700502e+000 +1.202397005e+002 +1.202397005e+002 +1.1268e+000 -4.6312e-001 -6.8977e-002
1973 0 +3.863983545e+000 +3.863983545e+000 +1.195439835e+002 +1.195439835e+002 +1.1425e+000 -1.0272e+000 +2.2320e-001
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.710000000000e+000) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.134574095e+001 +7.134574095e+001 +6.763574095e+001 +6.763574095e+001 -1.6684e-001 -1.5698e+000 +4.4765e-001
5 0 +6.646261879e+001 +6.646261879e+001 +6.275261879e+001 +6.275261879e+001 -2.4500e-001 +1.1314e+000 +1.0805e+000
15 0 +5.980439222e+001 +5.980439222e+001 +5.609439222e+001 +5.609439222e+001 +1.1600e+000 -1.2989e+000 +2.2458e-001
16 0 +5.654260941e+001 +5.654260941e+001 +5.283260941e+001 +5.283260941e+001 +2.3956e-001 -6.7702e-001 +1.6102e+000
17 0 +4.831126645e+001 +4.831126645e+001 +4.460126645e+001 +4.460126645e+001 +9.0267e-001 -3.5017e-001 +8.3018e-001
20 0 +2.416976598e+001 +2.416976598e+001 +2.045976598e+001 +2.045976598e+001 +7.6689e-002 -1.6349e+000 +1.1208e+000
175 0 +1.545444012e+001 +1.545444012e+001 +1.174444012e+001 +1.174444012e+001 +2.2975e+000 -2.8010e+000 +1.4477e+000
837 0 +1.248277892e+001 +1.248277892e+001 +8.772778924e+000 +8.772778924e+000 +3.0341e+000 -1.7492e+000 +8.4024e-001
1305 0 +9.473431785e+000 +9.473431785e+000 +5.763431785e+000 +5.763431785e+000 +2.0306e+000 -2.9561e+000 +1.7476e+000
1593 0 +7.505432624e+000 +7.505432624e+000 +3.795432624e+000 +3.795432624e+000 +2.1927e+000 -2.3061e+000 +1.7343e+000
3008 0 +3.506045935e+000 +3.506045935e+000 -2.039540653e-001 -2.039540653e-001 +2.0639e+000 -2.8800e+000 +1.7781e+000
4100 0 +2.534637292e+000 +2.534637292e+000 -1.175362708e+000 -1.175362708e+000 +2.1234e+000 -2.3071e+000 +1.7862e+000
6779 0 +2.383448509e+000 +2.383448509e+000 -1.326551491e+000 -1.326551491e+000 +2.1249e+000 -2.9148e+000 +1.7723e+000
7020 0 +2.239813964e+000 +2.239813964e+000 -1.470186036e+000 -1.470186036e+000 +2.1294e+000 -2.9182e+000 +1.7811e+000
7825 0 +2.073007639e+000 +2.073007639e+000 -1.636992361e+000 -1.636992361e+000 +2.1311e+000 -2.8775e+000 +1.7816e+000
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.321800000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.839205335e+002 +2.839205335e+002 +4.161005335e+002 +4.161005335e+002 -1.0905e+000 -1.6886e+000 -8.0945e-001
3 0 +2.679240729e+002 +2.679240729e+002 +4.001040729e+002 +4.001040729e+002 -8.7603e-001 -5.4386e-001 -8.9401e-001
5 0 +2.287221149e+002 +2.287221149e+002 +3.609021149e+002 +3.609021149e+002 -1.5859e+000 +1.5954e-001 -5.7404e-001
7 0 +1.077039402e+002 +1.077039402e+002 +2.398839402e+002 +2.398839402e+002 +8.0419e-002 +1.6322e-001 +1.1535e+000
9 0 +5.592967678e+001 +5.592967678e+001 +1.881096768e+002 +1.881096768e+002 +1.7600e+000 -1.6492e-001 +1.5978e+000
76 0 +3.814816704e+001 +3.814816704e+001 +1.703281670e+002 +1.703281670e+002 +1.6641e+000 +4.4180e-001 +2.6038e+000
152 0 +3.566274496e+001 +3.566274496e+001 +1.678427450e+002 +1.678427450e+002 +2.1184e+000 +1.4322e+000 +2.9623e+000
186 0 +3.116853677e+001 +3.116853677e+001 +1.633485368e+002 +1.633485368e+002 +1.6296e+000 +1.8832e-002 +2.5277e+000
213 0 +1.409538251e+001 +1.409538251e+001 +1.462753825e+002 +1.462753825e+002 +1.7940e+000 +3.2687e+000 +3.1529e+000
522 0 +1.151276052e+001 +1.151276052e+001 +1.436927605e+002 +1.436927605e+002 +2.7984e+000 +1.5219e+000 +3.2172e+000
