% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+002) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.574721952e+003 +1.574721952e+003 +1.112631952e+003 +1.112631952e+003 +4.1250e-001 +1.4016e+000 +7.4757e-001 -4.3646e-001 +8.6830e-001 -1.0715e+000 -3.7499e-001 +2.8592e+000 +1.0731e+000 -1.5374e+000 -7.5985e-001 -7.6830e-002 +1.6167e+000 -3.9179e-001 -1.6977e+000 -3.0471e-002 -5.4802e-003 -8.0634e-001 -4.0050e-001 +2.0877e+000
2 0 +8.540739659e+002 +8.540739659e+002 +3.919839659e+002 +3.919839659e+002 +5.2969e-003 +2.9372e+000 +1.5450e+000 +1.1037e+000 +1.1060e+000 +1.2928e-001 +3.2496e-001 -6.9909e-001 +1.7685e-001 +1.2848e+000 +6.2206e-001 +1.5112e+000 +3.7476e-001 +2.4455e+000 -4.0873e-001 -3.3114e-001 +5.0034e-001 +4.8205e-001 -1.4972e+000 +2.0598e+000
4 0 +6.721807964e+002 +6.721807964e+002 +2.100907964e+002 +2.100907964e+002 -2.5920e-002 +2.4190e+000 -3.1043e-001 +3.1356e-001 +6.5856e-001 +8.1863e-001 +6.8435e-001 +4.1198e-001 +6.0525e-001 -9.3846e-001 -1.3968e+000 -8.8323e-001 +2.1854e-001 +5.9839e-001 -1.3327e+000 -9.6387e-001 +3.2929e-002 +7.7682e-001 +8.3061e-002 -1.3402e+000
31 0 +6.572056941e+002 +6.572056941e+002 +1.951156941e+002 +1.951156941e+002 +1.3417e+000 +7.0708e-001 +2.3597e-001 -7.8134e-001 +1.8901e+000 -1.1671e+000 +7.2184e-002 +1.2445e+000 -2.0150e-001 +4.3715e-001 +1.3155e+000 -6.6881e-002 -3.0627e-001 -1.8255e+000 +6.7595e-001 -4.0902e-001 -1.9873e-001 -4.9252e-001 -4.0719e-001 +2.8432e-001
83 0 +5.996254795e+002 +5.996254795e+002 +1.375354795e+002 +1.375354795e+002 -6.6726e-001 -2.0351e+000 +1.5294e-001 -1.2981e+000 -9.0089e-001 -3.4581e-001 +8.2657e-002 -8.4463e-001 -6.6594e-001 -1.7479e+000 +4.7940e-002 +1.3360e+000 -1.5069e+000 -1.4796e+000 +8.8913e-001 -1.0506e+000 -7.6133e-001 +5.2441e-002 +1.2259e+000 +1.3441e+000
107 0 +5.887479589e+002 +5.887479589e+002 +1.266579589e+002 +1.266579589e+002 +4.6645e-001 +6.5922e-001 +8.3537e-001 -2.1524e-001 +1.3371e-002 +3.5249e-002 -2.3565e+000 +8.9158e-001 +1.5942e-001 +9.8104e-001 -1.7495e+000 -2.3354e-002 -2.7924e+000 +1.2218e+000 +7.4958e-001 -2.5514e+000 -4.2025e-001 +3.1354e+000 +1.2611e-001 +1.3152e+000
109 0 +5.751489757e+002 +5.751489757e+002 +1.130589757e+002 +1.130589757e+002 +1.2568e+000 +2.6315e+000 +2.7002e-001 +1.5633e+000 -1.3656e+000 -1.6970e+000 +2.2218e+000 -4.8008e-001 +1.1090e+000 -1.0607e+000 -9.4145e-001 -5.5881e-001 -2.3515e-001 -5.3949e-001 -7.7121e-001 -1.8375e+000 -1.2546e-001 +1.4540e+000 -1.5490e-001 -7.9130e-002
127 0 +4.792270138e+002 +4.792270138e+002 +1.713701375e+001 +1.713701375e+001 -1.5771e-001 +6.1949e-001 +4.9834e-001 -1.2313e+000 +8.6383e-002 +1.5327e+000 +1.0058e+000 +3.0890e-001 +1.2336e-001 -3.8969e-001 +7.8871e-001 -7.5776e-001 -7.5835e-001 +2.9675e-001 +1.9758e-001 -2.6752e+000 -2.3202e-001 +1.3441e+000 -5.3002e-001 +1.0897e+000
263 0 +4.570676840e+002 +4.570676840e+002 -5.022315950e+000 -5.022315950e+000 +2.2819e-001 +3.3130e+000 +1.2851e+000 +3.5949e-001 +2.1012e+000 +3.1118e+000 -1.7243e+000 +2.5363e-001 -9.9605e-001 +1.1578e-001 +2.0286e+000 -1.2156e+000 -2.1241e+000 -3.8717e-001 +5.0827e-001 -1.7017e+000 +1.4278e-002 +6.1158e-001 +1.1345e+000 +2.3197e+000
343 0 +3.640082761e+002 +3.640082761e+002 -9.808172392e+001 -9.808172392e+001 +2.3915e-001 +1.5944e+000 -5.0210e-001 -2.0984e-001 +2.0239e+000 +2.7706e+000 -1.5550e+000 +4.3219e-001 -8.1688e-001 -6.6753e-001 +7.6837e-001 -3.1746e-001 +2.2192e-001 -1.5214e+000 -7.3073e-001 -3.2201e+000 -2.0986e+000 +3.0961e+000 +2.4854e+000 +1.4835e+000
