% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.387569120e+05 +5.387569120e+05 +5.382104120e+05 +5.382104120e+05 -7.6528e-01 -3.9226e+00 -3.5239e+00 +4.4260e+00 -3.7852e+00 -4.5070e-01 -4.4951e+00 +1.1527e+00 +3.0936e+00 -9.7278e-01 +3.5130e+00 +4.3344e+00 -4.5017e+00 -6.3353e-01 -4.6361e+00 +4.5514e+00 -2.2117e+00 +2.7507e+00 -4.3591e+00 -4.8128e+00 -2.8860e+00 +2.1109e+00 +3.9858e+00 -1.1019e+00 -2.9678e+00 -4.4521e+00 -1.8391e+00 +1.0238e+00 -8.3461e-01 -1.7975e-01 -1.3785e+00 +4.9762e-01 +1.0009e+00 +2.8649e+00 -4.7648e+00 +3.7950e+00 +1.1279e+00 -2.9876e+00 +2.7279e+00 -1.7447e+00
42 +3.698295703e+05 +3.698295703e+05 +3.692830703e+05 +3.692830703e+05 -7.7462e-01 -3.8707e+00 -3.4447e+00 +4.3231e+00 -3.7044e+00 -4.3979e-01 -4.4515e+00 +1.1662e+00 +3.0331e+00 -9.4886e-01 +3.4810e+00 +4.2792e+00 -4.3953e+00 -6.7670e-01 -4.4026e+00 +4.2713e+00 -2.0230e+00 +2.6018e+00 -4.3688e+00 -4.5368e+00 -2.6333e+00 +2.0823e+00 +3.8787e+00 -1.0728e+00 -2.9195e+00 -4.2559e+00 -1.8272e+00 +1.0237e+00 -8.5123e-01 -5.4261e-02 -1.1244e+00 +6.2399e-01 +7.8951e-01 +3.0378e+00 -3.8536e+00 +2.7950e+00 +4.6209e-01 -2.0653e+00 +1.9147e+00 -1.7656e+00
83 +4.397563352e+04 +4.397563352e+04 +4.342913352e+04 +4.342913352e+04 -8.4839e-01 -3.4616e+00 -2.8262e+00 +3.5188e+00 -3.0701e+00 -3.5346e-01 -4.1062e+00 +1.2705e+00 +2.5659e+00 -7.6689e-01 +3.2391e+00 +3.8390e+00 -3.5638e+00 -9.8896e-01 -2.7170e+00 +2.2764e+00 -7.3132e-01 +1.5587e+00 -4.3134e+00 -2.6289e+00 -8.9607e-01 +1.8804e+00 +3.1322e+00 -8.2920e-01 -2.5983e+00 -2.9732e+00 -1.8370e+00 +1.0236e+00 -9.2209e-01 +5.6645e-01 +2.6203e-01 +1.0757e+00 -3.3323e-01 +3.6429e+00 +1.4829e-01 -1.1452e+00 -1.2350e+00 +1.0086e+00 -1.0226e+00 -1.5019e+00
124 +2.074133600e+04 +2.074133600e+04 +2.019483600e+04 +2.019483600e+04 -8.8883e-01 -3.2393e+00 -2.4978e+00 +3.0903e+00 -2.7281e+00 -3.0595e-01 -3.9163e+00 +1.3249e+00 +2.3244e+00 -6.7729e-01 +3.1227e+00 +3.5917e+00 -3.1213e+00 -1.1227e+00 -1.9998e+00 +1.4631e+00 -2.7454e-01 +1.1455e+00 -4.1367e+00 -1.9104e+00 -2.6354e-01 +1.7993e+00 +2.8433e+00 -6.8685e-01 -2.4910e+00 -2.5440e+00 -1.8378e+00 +1.0235e+00 -9.2788e-01 +6.6238e-01 +5.5465e-01 +1.1495e+00 -4.1963e-01 +3.0851e+00 +4.8181e-01 -1.4734e+00 -1.3757e+00 +1.2644e+00 -1.2671e+00 -1.4797e+00
165 +3.889739450e+03 +3.889739450e+03 +3.343239450e+03 +3.343239450e+03 -9.7224e-01 -2.7845e+00 -1.8398e+00 +2.2287e+00 -2.0337e+00 -2.0785e-01 -3.5244e+00 +1.4327e+00 +1.8500e+00 -5.0979e-01 +2.9105e+00 +3.0722e+00 -2.2310e+00 -1.3465e+00 -8.0215e-01 +1.5306e-01 +3.5172e-01 +4.7213e-01 -3.6333e+00 -8.1284e-01 +6.4882e-01 +1.6691e+00 +2.3937e+00 -4.0373e-01 -2.3485e+00 -1.9746e+00 -1.8394e+00 +1.0233e+00 -9.3721e-01 +7.6093e-01 +8.0065e-01 +1.2652e+00 -6.0296e-01 +2.4144e+00 +1.0205e+00 -2.0038e+00 -1.6040e+00 +1.6782e+00 -1.6621e+00 -1.4441e+00
206 +1.536770436e+03 +1.536770436e+03 +9.902704359e+02 +9.902704359e+02 -1.0109e+00 -2.5777e+00 -1.5563e+00 +1.8548e+00 -1.7243e+00 -1.6241e-01 -3.3430e+00 +1.4782e+00 +1.6553e+00 -4.5802e-01 +2.8160e+00 +2.8222e+00 -1.8426e+00 -1.4030e+00 -5.0219e-01 -1.7046e-01 +5.2829e-01 +2.9368e-01 -3.3278e+00 -5.4247e-01 +8.7797e-01 +1.6375e+00 +2.2941e+00 -2.9793e-01 -2.3115e+00 -1.8271e+00 -1.8397e+00 +1.0231e+00 -9.3999e-01 +7.9246e-01 +8.8137e-01 +1.2963e+00 -6.5382e-01 +2.2586e+00 +1.1841e+00 -2.1650e+00 -1.6739e+00 +1.8042e+00 -1.7823e+00 -1.4335e+00
247 +5.922972891e+01 +5.922972891e+01 -4.872702711e+02 -4.872702711e+02 -1.0706e+00 -2.2629e+00 -1.1447e+00 +1.3077e+00 -1.2610e+00 -9.2338e-02 -3.0634e+00 +1.5434e+00 +1.3797e+00 -3.9828e-01 +2.6708e+00 +2.4290e+00 -1.2690e+00 -1.4806e+00 -8.6797e-02 -6.2743e-01 +7.6416e-01 +1.0959e-01 -2.8811e+00 -1.5413e-01 +1.2068e+00 +1.5923e+00 +2.1434e+00 -1.7626e-01 -2.2583e+00 -1.6152e+00 -1.8401e+00 +1.0228e+00 -9.4388e-01 +8.3767e-01 +9.9726e-01 +1.3409e+00 -7.2628e-01 +2.0332e+00 +1.4170e+00 -2.3949e+00 -1.7739e+00 +1.9842e+00 -1.9539e+00 -1.4186e+00
288 +2.022524682e+01 +2.022524682e+01 -5.262747532e+02 -5.262747532e+02 -1.0818e+00 -2.2085e+00 -1.0924e+00 +1.2340e+00 -1.1882e+00 -7.9504e-02 -3.0123e+00 +1.5517e+00 +1.3443e+00 -3.8944e-01 +2.6446e+00 +2.3518e+00 -1.1853e+00 -1.4921e+00 -2.5247e-02 -6.9514e-01 +7.9912e-01 +7.8974e-02 -2.8283e+00 -9.6601e-02 +1.2554e+00 +1.5856e+00 +2.1209e+00 -1.5924e-01 -2.2503e+00 -1.5837e+00 -1.8401e+00 +1.0227e+00 -9.4438e-01 +8.4436e-01 +1.0143e+00 +1.3474e+00 -7.3718e-01 +1.9999e+00 +1.4516e+00 -2.4289e+00 -1.7886e+00 +2.0109e+00 -1.9795e+00 -1.4164e+00
329 +9.217561179e+00 +9.217561179e+00 -5.372824388e+02 -5.372824388e+02 -1.0895e+00 -2.1725e+00 -1.0651e+00 +1.1956e+00 -1.1497e+00 -7.1060e-02 -2.9789e+00 +1.5561e+00 +1.3258e+00 -3.8495e-01 +2.6281e+00 +2.2986e+00 -1.1455e+00 -1.4979e+00 +5.9672e-03 -7.2952e-01 +8.1674e-01 +6.3610e-02 -2.7999e+00 -6.7559e-02 +1.2800e+00 +1.5823e+00 +2.1096e+00 -1.5054e-01 -2.2462e+00 -1.5678e+00 -1.8399e+00 +1.0226e+00 -9.4457e-01 +8.4774e-01 +1.0227e+00 +1.3509e+00 -7.4279e-01 +1.9829e+00 +1.4646e+00 -2.4270e+00 -1.7974e+00 +2.0258e+00 -1.9934e+00 -1.4156e+00
370 +4.840253349e+00 +4.840253349e+00 -5.416597467e+02 -5.416597467e+02 -1.0958e+00 -2.1445e+00 -1.0486e+00 +1.1725e+00 -1.1269e+00 -6.4722e-02 -2.9540e+00 +1.5589e+00 +1.3148e+00 -3.8240e-01 +2.6165e+00 +2.2602e+00 -1.1206e+00 -1.5013e+00 +2.3789e-02 -7.4923e-01 +8.2671e-01 +5.4968e-02 -2.7821e+00 -5.1099e-02 +1.2939e+00 +1.5806e+00 +2.1033e+00 -1.4555e-01 -2.2437e+00 -1.5587e+00 -1.8395e+00 +1.0224e+00 -9.4458e-01 +8.4965e-01 +1.0272e+00 +1.3530e+00 -7.4611e-01 +1.9732e+00 +1.4678e+00 -2.4079e+00 -1.8037e+00 +2.0357e+00 -2.0025e+00 -1.4156e+00
657 +3.434254881e+00 +3.434254881e+00 -5.430657451e+02 -5.430657451e+02 -1.1411e+00 -1.9127e+00 -1.0242e+00 +1.1188e+00 -1.0679e+00 -9.9202e-04 -2.8037e+00 +1.5867e+00 +1.3188e+00 -3.9201e-01 +2.5819e+00 +2.0350e+00 -1.0655e+00 -1.4990e+00 +6.0235e-02 -8.4189e-01 +8.4795e-01 +7.9530e-03 -2.6621e+00 -2.2781e-02 +1.3576e+00 +1.6170e+00 +2.1185e+00 -1.9221e-01 -2.1890e+00 -1.5133e+00 -1.7830e+00 +9.8125e-01 -9.0364e-01 +8.4832e-01 +9.8093e-01 +1.3432e+00 -8.3489e-01 +1.9859e+00 +1.4657e+00 -2.2319e+00 -1.8151e+00 +2.1520e+00 -2.1123e+00 -1.4255e+00
2174 +2.509690635e+00 +2.509690635e+00 -5.439903094e+02 -5.439903094e+02 -1.0713e+00 -2.0418e+00 -1.1787e+00 +1.2675e+00 -1.1352e+00 +9.0045e-02 -2.7775e+00 +1.6529e+00 +1.4205e+00 -4.7549e-01 +2.6755e+00 +2.0785e+00 -9.7745e-01 -1.4667e+00 -6.5741e-02 -8.4410e-01 +7.8607e-01 -6.5057e-02 -2.6316e+00 -9.9678e-02 +1.3826e+00 +1.7308e+00 +2.2391e+00 -2.0894e-01 -2.1513e+00 -1.5722e+00 -1.7277e+00 +9.3348e-01 -7.9017e-01 +8.9181e-01 +8.9895e-01 +1.2957e+00 -9.2247e-01 +2.0021e+00 +1.5330e+00 -2.3071e+00 -1.6588e+00 +2.2114e+00 -2.0584e+00 -1.4382e+00
16483 +1.575629885e+00 +1.575629885e+00 -5.449243701e+02 -5.449243701e+02 -2.1556e+00 -1.5113e+00 +3.0282e+00 -1.0392e+00 -1.6815e+00 +9.1965e-01 -2.8500e+00 +1.0473e+00 +5.3084e-01 -3.5196e-03 -5.0685e-02 +3.1219e-02 +2.6434e+00 -1.9693e+00 +1.4403e+00 -2.3489e+00 +1.9402e+00 -5.5594e-01 -2.5636e+00 +1.9095e+00 +1.5895e+00 +2.7537e-01 +7.0293e-01 +2.4590e+00 -6.7257e-01 -7.0945e-01 -2.4954e+00 +3.7777e-01 -2.0087e+00 +2.1008e+00 +2.0551e+00 +6.3685e-01 -1.5953e+00 +1.2066e+00 +2.3268e+00 -1.2518e+00 -1.0708e+00 +1.6064e+00 -2.1971e+00 -1.7054e+00
