% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.664464197e+03 +1.664464197e+03 +1.788294197e+03 +1.788294197e+03 -2.6321e+00 -1.8193e+00
4 +5.129420666e+02 +5.129420666e+02 +6.367720666e+02 +6.367720666e+02 -1.6321e+00 -2.1849e+00
7 +3.616360234e+02 +3.616360234e+02 +4.854660234e+02 +4.854660234e+02 -1.3053e+00 -2.0516e+00
10 +6.854791927e+01 +6.854791927e+01 +1.923779193e+02 +1.923779193e+02 -3.0380e-01 -1.4305e+00
13 +6.660334022e+00 +6.660334022e+00 +1.304903340e+02 +1.304903340e+02 +2.3082e-01 -1.0158e+00
16 +1.954166341e+00 +1.954166341e+00 +1.257841663e+02 +1.257841663e+02 +4.0454e-01 -8.7079e-01
34 +1.552424651e+00 +1.552424651e+00 +1.253824247e+02 +1.253824247e+02 -6.9375e-02 -7.2126e-01
49 +7.938845144e-01 +7.938845144e-01 +1.246238845e+02 +1.246238845e+02 -7.6730e-02 -6.1358e-01
52 +6.001520714e-01 +6.001520714e-01 +1.244301521e+02 +1.244301521e+02 -1.0141e-01 -5.1653e-01
64 +3.008678880e-01 +3.008678880e-01 +1.241308679e+02 +1.241308679e+02 -1.8306e-01 -2.0809e-01
67 +2.133073912e-01 +2.133073912e-01 +1.240433074e+02 +1.240433074e+02 -1.7610e-01 -1.2404e-01
76 +1.042705611e-01 +1.042705611e-01 +1.239342706e+02 +1.239342706e+02 -1.6226e-01 +1.0634e-01
79 +6.562832420e-02 +6.562832420e-02 +1.238956283e+02 +1.238956283e+02 -1.4565e-01 +2.1341e-01
82 +3.372728482e-02 +3.372728482e-02 +1.238637273e+02 +1.238637273e+02 -1.2108e-01 +3.4753e-01
94 +9.203404028e-03 +9.203404028e-03 +1.238392034e+02 +1.238392034e+02 -7.8448e-02 +5.3612e-01
97 +5.759470072e-03 +5.759470072e-03 +1.238357595e+02 +1.238357595e+02 -7.1557e-02 +5.5906e-01
100 +2.713225766e-03 +2.713225766e-03 +1.238327132e+02 +1.238327132e+02 -4.2892e-02 +6.6938e-01
103 +9.565811370e-04 +9.565811370e-04 +1.238309566e+02 +1.238309566e+02 -3.8521e-02 +6.7229e-01
106 +5.533853439e-05 +5.533853439e-05 +1.238300553e+02 +1.238300553e+02 -3.4636e-02 +6.9056e-01
109 +1.135153475e-05 +1.135153475e-05 +1.238300114e+02 +1.238300114e+02 -3.1858e-02 +7.0051e-01
112 +3.027848408e-07 +3.027848408e-07 +1.238300003e+02 +1.238300003e+02 -3.0243e-02 +7.0591e-01
115 +3.182094588e-10 +3.182094588e-10 +1.238300000e+02 +1.238300000e+02 -3.0072e-02 +7.0643e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.256613266e+03 +1.256613266e+03 +1.304123266e+03 +1.304123266e+03 -4.0824e-01 +2.0355e+00
4 +1.198268576e+02 +1.198268576e+02 +1.673368576e+02 +1.673368576e+02 -1.0244e+00 +1.0355e+00
7 +7.938039661e+01 +7.938039661e+01 +1.268903966e+02 +1.268903966e+02 -1.0118e+00 +8.6422e-01
10 +1.457126912e+01 +1.457126912e+01 +6.208126912e+01 +6.208126912e+01 -9.1588e-01 +3.6683e-01
13 +3.124210144e+00 +3.124210144e+00 +5.063421014e+01 +5.063421014e+01 -8.4361e-01 +1.2503e-01
16 +1.316023296e+00 +1.316023296e+00 +4.882602330e+01 +4.882602330e+01 -8.0079e-01 +2.5665e-03
31 +7.517654886e-01 +7.517654886e-01 +4.826176549e+01 +4.826176549e+01 -5.9169e-01 +1.3677e-01
46 +5.320531375e-01 +5.320531375e-01 +4.804205314e+01 +4.804205314e+01 -3.9281e-01 +2.1560e-01
49 +3.970375697e-01 +3.970375697e-01 +4.790703757e+01 +4.790703757e+01 -3.3096e-01 +2.0240e-01
58 +2.264657180e-01 +2.264657180e-01 +4.773646572e+01 +4.773646572e+01 -1.0410e-01 +1.9544e-01
61 +1.502015315e-01 +1.502015315e-01 +4.766020153e+01 +4.766020153e+01 +7.9069e-03 +1.7072e-01
70 +7.754859071e-02 +7.754859071e-02 +4.758754859e+01 +4.758754859e+01 +2.0757e-01 +1.2495e-01
73 +4.672147739e-02 +4.672147739e-02 +4.755672148e+01 +4.755672148e+01 +2.9105e-01 +9.4490e-02
79 +3.351636700e-02 +3.351636700e-02 +4.754351637e+01 +4.754351637e+01 +3.9453e-01 +6.4405e-02
82 +1.984507813e-02 +1.984507813e-02 +4.752984508e+01 +4.752984508e+01 +4.4456e-01 +4.3975e-02
85 +8.693603463e-03 +8.693603463e-03 +4.751869360e+01 +4.751869360e+01 +5.4810e-01 +4.1646e-03
88 +5.094705422e-03 +5.094705422e-03 +4.751509471e+01 +4.751509471e+01 +5.9985e-01 -2.1933e-02
91 +8.596378822e-04 +8.596378822e-04 +4.751085964e+01 +4.751085964e+01 +6.8773e-01 -5.5293e-02
94 +3.669257754e-04 +3.669257754e-04 +4.751036693e+01 +4.751036693e+01 +6.6550e-01 -4.7204e-02
97 +1.169653636e-04 +1.169653636e-04 +4.751011697e+01 +4.751011697e+01 +6.8272e-01 -5.4380e-02
100 +1.602685256e-05 +1.602685256e-05 +4.751001603e+01 +4.751001603e+01 +7.0092e-01 -6.2242e-02
103 +1.249030973e-06 +1.249030973e-06 +4.751000125e+01 +4.751000125e+01 +7.0315e-01 -6.3348e-02
106 +1.210530343e-09 +1.210530343e-09 +4.751000000e+01 +4.751000000e+01 +7.0415e-01 -6.3833e-02
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.788181434e+04 +2.788181434e+04 +2.793715434e+04 +2.793715434e+04 +3.8769e+00 +2.8922e+00
4 +7.227708895e+03 +7.227708895e+03 +7.283048895e+03 +7.283048895e+03 +3.1529e+00 +1.8922e+00
7 +2.782648907e+03 +2.782648907e+03 +2.837988907e+03 +2.837988907e+03 +2.7111e+00 +1.3831e+00
10 +9.566415638e+02 +9.566415638e+02 +1.011981564e+03 +1.011981564e+03 +2.2856e+00 +9.4600e-01
13 +3.629597668e+02 +3.629597668e+02 +4.182997668e+02 +4.182997668e+02 +1.9525e+00 +6.3503e-01
16 +1.454177522e+02 +1.454177522e+02 +2.007577522e+02 +2.007577522e+02 +1.6714e+00 +3.9168e-01
19 +6.589126406e+01 +6.589126406e+01 +1.212312641e+02 +1.212312641e+02 +1.4384e+00 +2.0269e-01
22 +3.532120976e+01 +3.532120976e+01 +9.066120976e+01 +9.066120976e+01 +1.2399e+00 +5.1198e-02
25 +2.361181246e+01 +2.361181246e+01 +7.895181246e+01 +7.895181246e+01 +1.0722e+00 -6.8702e-02
37 +1.269259931e+01 +1.269259931e+01 +6.803259931e+01 +6.803259931e+01 +6.2927e-01 -2.5360e-01
40 +6.123440927e+00 +6.123440927e+00 +6.146344093e+01 +6.146344093e+01 +3.8988e-01 -2.4789e-01
43 +8.089552858e-01 +8.089552858e-01 +5.614895529e+01 +5.614895529e+01 +1.3835e-01 -1.9498e-01
46 +1.431459314e-01 +1.431459314e-01 +5.548314593e+01 +5.548314593e+01 +3.8451e-02 -1.6578e-01
