% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.094909406e+05 +1.094909406e+05 +1.096147706e+05 +1.096147706e+05 -1.5947e+00 +9.3607e-01 -1.0428e+00 +4.6604e+00 +4.3646e+00 +1.2795e+00 -3.4577e+00 -3.1649e+00 +4.4327e+00 -1.9173e+00
12 +3.898144846e+04 +3.898144846e+04 +3.910527846e+04 +3.910527846e+04 -5.9465e-01 +8.4346e-01 -1.0155e+00 +4.1383e+00 +3.6423e+00 +8.8794e-01 -2.9655e+00 -2.3362e+00 +3.7896e+00 -1.9018e+00
23 +1.486915116e+04 +1.486915116e+04 +1.499298116e+04 +1.499298116e+04 +5.2595e-02 +7.5772e-01 -1.0649e+00 +3.5492e+00 +3.0457e+00 +8.5181e-01 -2.4279e+00 -1.8705e+00 +3.1708e+00 -1.8384e+00
34 +5.673033350e+03 +5.673033350e+03 +5.796863350e+03 +5.796863350e+03 +5.4737e-01 +6.7797e-01 -1.1219e+00 +2.9894e+00 +2.5314e+00 +8.9191e-01 -1.9489e+00 -1.5015e+00 +2.6432e+00 -1.7066e+00
45 +2.617606769e+03 +2.617606769e+03 +2.741436769e+03 +2.741436769e+03 +8.8678e-01 +6.0728e-01 -1.1479e+00 +2.5397e+00 +2.1467e+00 +9.4522e-01 -1.5640e+00 -1.2332e+00 +2.2439e+00 -1.5684e+00
56 +1.527021132e+03 +1.527021132e+03 +1.650851132e+03 +1.650851132e+03 +1.1277e+00 +5.3920e-01 -1.1403e+00 +2.1750e+00 +1.8470e+00 +9.9300e-01 -1.2423e+00 -1.0297e+00 +1.9327e+00 -1.4327e+00
78 +8.683082800e+02 +8.683082800e+02 +9.921382800e+02 +9.921382800e+02 +1.4432e+00 +3.9281e-01 -1.0365e+00 +1.5993e+00 +1.3783e+00 +1.0594e+00 -6.9766e-01 -7.2897e-01 +1.4538e+00 -1.1609e+00
100 +5.475462097e+02 +5.475462097e+02 +6.713762097e+02 +6.713762097e+02 +1.7716e+00 +1.3117e-01 -7.5057e-01 +8.4714e-01 +7.4236e-01 +1.1059e+00 +6.0789e-02 -3.4592e-01 +8.2076e-01 -7.2486e-01
144 +3.016713688e+02 +3.016713688e+02 +4.255013688e+02 +4.255013688e+02 +1.3692e+00 -3.0686e-03 -4.2974e-01 +8.5576e-01 +7.2802e-01 +9.6361e-01 -1.4371e-01 -2.9321e-01 +8.2260e-01 -4.5260e-01
155 +1.570829506e+02 +1.570829506e+02 +2.809129506e+02 +2.809129506e+02 +8.5651e-01 -1.2677e-01 -8.7591e-02 +9.4412e-01 +7.8174e-01 +7.8620e-01 -4.7174e-01 -2.7874e-01 +8.9502e-01 -1.8773e-01
188 +9.922087094e+01 +9.922087094e+01 +2.230508709e+02 +2.230508709e+02 +5.3385e-01 -2.9196e-01 +3.0025e-01 +7.2130e-01 +5.8573e-01 +6.0123e-01 -4.8755e-01 -1.5260e-01 +7.1741e-01 +1.4079e-01
221 +5.064475596e+01 +5.064475596e+01 +1.744747560e+02 +1.744747560e+02 +5.5237e-01 -2.3155e-01 +4.0710e-01 +4.6884e-01 +3.6916e-01 +3.8187e-01 -3.6308e-01 -1.9971e-01 +5.2096e-01 +4.8736e-02
232 +3.146181903e+01 +3.146181903e+01 +1.552918190e+02 +1.552918190e+02 +4.4965e-01 -1.5535e-01 +4.3096e-01 +5.1019e-01 +3.9891e-01 +2.4344e-01 -4.8568e-01 -3.1314e-01 +5.6306e-01 -7.2949e-02
243 +2.470326960e+01 +2.470326960e+01 +1.485332696e+02 +1.485332696e+02 +3.4291e-01 -9.6335e-02 +4.4278e-01 +5.8903e-01 +4.6216e-01 +1.4449e-01 -6.2307e-01 -4.1135e-01 +6.3685e-01 -1.6851e-01
298 +1.455884570e+01 +1.455884570e+01 +1.383888457e+02 +1.383888457e+02 +2.6868e-01 -9.7084e-02 +4.4299e-01 +6.9304e-01 +6.4208e-01 +7.8036e-02 -6.3186e-01 -5.3607e-01 +9.2071e-01 -2.9525e-01
