% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.694000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.184662243e+001 +4.184662243e+001 +2.490662243e+001 +2.490662243e+001 +1.8822e+000 +1.3969e-001 -2.2073e-001 +1.1928e+000 -1.3472e+000 +9.1031e-001 +7.1815e-001 -6.7351e-001 -4.1017e-001 -7.1499e-001 +8.9145e-002 +4.7846e-002 -3.2874e-001 +7.0035e-001 -7.4822e-001 -5.5388e-001 +7.3530e-001 -6.7595e-001 +7.6271e-001 +3.1187e+000
3 0 +3.251044866e+001 +3.251044866e+001 +1.557044866e+001 +1.557044866e+001 -1.7509e-001 -1.0217e+000 +5.8468e-001 -4.8504e-001 -5.5612e-001 -4.2306e-001 +8.8083e-001 +8.4477e-002 +1.5047e+000 -6.6478e-001 +1.2161e+000 -9.1304e-001 -9.8122e-001 +2.8557e-001 +6.6147e-001 -1.3732e+000 +1.2450e+000 -1.2305e+000 +2.6580e+000 -1.8403e-001
5 0 +1.436811412e+001 +1.436811412e+001 -2.571885876e+000 -2.571885876e+000 +1.6612e+000 +6.3024e-001 -4.6959e-001 +5.9646e-002 +1.3484e-001 -8.5782e-001 +6.0262e-001 +4.7995e-001 +3.7462e-001 -1.6198e+000 +1.7818e+000 +1.2260e-001 -4.1787e-001 -2.1198e+000 +1.4536e-001 +6.9117e-001 +1.7566e+000 +9.3498e-001 +1.0637e+000 -1.2661e+000
69 0 +1.319438712e+001 +1.319438712e+001 -3.745612882e+000 -3.745612882e+000 +4.3918e-001 -5.8802e-001 -1.3048e+000 -1.8939e-001 +1.4508e+000 -1.7707e-001 +1.4749e-001 -6.7586e-001 +1.4612e+000 -1.1976e+000 +1.6850e-001 +6.6702e-001 -7.8281e-001 -1.0527e+000 +1.0176e+000 -1.8291e-001 +1.1270e+000 +5.2213e-001 +3.4210e-001 -8.6053e-001
108 0 +1.205672119e+001 +1.205672119e+001 -4.883278806e+000 -4.883278806e+000 +5.8604e-001 +1.9188e+000 -1.0104e+000 -1.3120e+000 +2.2179e+000 -1.7966e+000 -9.6110e-001 +2.2669e-002 +1.4721e-001 -1.3786e+000 +4.8480e-001 -1.2761e+000 -1.5103e+000 -1.7499e+000 +1.0082e+000 +4.8522e-001 +2.2177e-002 +1.1311e+000 -4.6508e-002 +1.3701e+000
184 0 +1.162058704e+001 +1.162058704e+001 -5.319412956e+000 -5.319412956e+000 +1.7805e+000 -5.9325e-001 -2.2520e+000 +8.2985e-001 +1.6127e+000 -2.6954e-001 +2.3430e+000 -1.5400e+000 +1.3471e+000 +5.0314e-002 +8.7796e-001 +1.3668e+000 -6.0064e-001 -1.8862e+000 +2.1575e-001 -3.4077e-001 +1.6465e+000 +1.3132e+000 +3.1633e+000 -1.9678e+000
786 0 +1.000706538e+001 +1.000706538e+001 -6.932934623e+000 -6.932934623e+000 +3.6973e+000 -6.2195e-001 -1.4922e+000 -1.9516e-001 +2.9648e+000 -1.6428e+000 +6.0140e-001 -1.3705e+000 -1.7654e+000 -3.4751e-001 +7.6144e-001 +3.1313e+000 -2.3501e+000 -9.2977e-001 +1.5655e+000 +8.5105e-001 +1.1390e+000 -7.5220e-001 +9.2781e-001 -2.9445e+000
1396 0 +7.843701147e+000 +7.843701147e+000 -9.096298853e+000 -9.096298853e+000 +2.7105e+000 +1.2127e+000 -2.3353e+000 +2.1831e+000 +4.0141e+000 +8.5356e-002 -9.5441e-001 +7.2714e-001 -1.5004e+000 -1.7225e+000 +3.0986e+000 -1.1398e+000 -8.1422e-001 -3.8831e-001 +3.0387e+000 +2.6471e+000 +2.2234e+000 +5.5601e-002 -2.4506e-001 +3.9721e+000
1699 0 +7.340004541e+000 +7.340004541e+000 -9.599995459e+000 -9.599995459e+000 +1.0122e+000 +9.4768e-002 -2.2609e+000 +1.0708e+000 +3.5519e+000 -2.3174e+000 -1.3267e+000 -2.4702e+000 -2.3344e+000 -2.1189e+000 +3.5734e+000 -2.4430e+000 +1.0280e-002 -2.8973e+000 +3.9344e+000 +8.8717e-001 +3.7565e+000 +7.4091e-001 +1.4332e+000 +2.4625e+000
1712 0 +6.207651549e+000 +6.207651549e+000 -1.073234845e+001 -1.073234845e+001 +1.2129e+000 +2.2355e+000 -3.2338e+000 +2.7290e-001 +2.9738e+000 -1.9610e+000 +1.7147e+000 -1.6320e+000 -3.4175e+000 -2.9183e+000 +1.3325e+000 +1.9922e+000 -2.1146e-001 -3.2060e+000 +2.1345e+000 +1.7645e+000 +3.4913e+000 +2.2274e-001 +5.1172e-001 +1.8594e-001
