% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.694000000000e+001) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.839122510e+001 +9.839122510e+001 +8.145122510e+001 +8.145122510e+001 -1.2020e-001 -2.4778e-001
2 0 +1.916687700e+001 +1.916687700e+001 +2.226876999e+000 +2.226876999e+000 +1.0196e+000 +1.4922e+000
5 0 +1.606975151e+001 +1.606975151e+001 -8.702484858e-001 -8.702484858e-001 +2.8620e+000 -1.8352e-001
35 0 +1.535320845e+001 +1.535320845e+001 -1.586791545e+000 -1.586791545e+000 +2.6570e+000 +6.3089e-001
60 0 +1.181620849e+001 +1.181620849e+001 -5.123791508e+000 -5.123791508e+000 +1.4428e+000 -8.5564e-001
101 0 +1.008759869e+001 +1.008759869e+001 -6.852401308e+000 -6.852401308e+000 +2.8331e+000 -7.3169e-001
106 0 +8.981958421e+000 +8.981958421e+000 -7.958041579e+000 -7.958041579e+000 +2.8845e+000 +9.7096e-001
114 0 +4.037761444e+000 +4.037761444e+000 -1.290223856e+001 -1.290223856e+001 +3.0325e+000 +4.3126e-002
131 0 +2.454285790e+000 +2.454285790e+000 -1.448571421e+001 -1.448571421e+001 +2.7923e+000 +2.7206e+000
162 0 +1.886325466e+000 +1.886325466e+000 -1.505367453e+001 -1.505367453e+001 +3.9704e+000 +1.2648e+000
194 0 +1.173590293e+000 +1.173590293e+000 -1.576640971e+001 -1.576640971e+001 +3.8477e+000 +1.5168e+000
282 0 +1.051218988e+000 +1.051218988e+000 -1.588878101e+001 -1.588878101e+001 +3.7604e+000 +2.1662e+000
684 0 +9.963425254e-001 +9.963425254e-001 -1.594365747e+001 -1.594365747e+001 +3.7683e+000 +1.9966e+000
867 0 +8.920054613e-002 +8.920054613e-002 -1.685079945e+001 -1.685079945e+001 +3.6293e+000 +2.5723e+000
2944 0 +5.903080622e-002 +5.903080622e-002 -1.688096919e+001 -1.688096919e+001 +3.6730e+000 +2.5584e+000
2976 0 +2.312380343e-002 +2.312380343e-002 -1.691687620e+001 -1.691687620e+001 +3.6623e+000 +2.5461e+000
3237 0 +1.988150395e-002 +1.988150395e-002 -1.692011850e+001 -1.692011850e+001 +3.6594e+000 +2.5554e+000
3633 0 +1.703967383e-002 +1.703967383e-002 -1.692296033e+001 -1.692296033e+001 +3.6492e+000 +2.5646e+000
4418 0 +9.242100687e-003 +9.242100687e-003 -1.693075790e+001 -1.693075790e+001 +3.6565e+000 +2.5433e+000
4493 0 +6.771015356e-003 +6.771015356e-003 -1.693322898e+001 -1.693322898e+001 +3.6556e+000 +2.5531e+000
5054 0 +4.395015970e-003 +4.395015970e-003 -1.693560498e+001 -1.693560498e+001 +3.6572e+000 +2.5472e+000
5530 0 +9.992589620e-004 +9.992589620e-004 -1.693900074e+001 -1.693900074e+001 +3.6561e+000 +2.5487e+000
6936 0 +3.247953975e-004 +3.247953975e-004 -1.693967520e+001 -1.693967520e+001 +3.6561e+000 +2.5495e+000
7275 0 +2.531946216e-004 +2.531946216e-004 -1.693974681e+001 -1.693974681e+001 +3.6560e+000 +2.5497e+000
7295 0 +2.505275455e-004 +2.505275455e-004 -1.693974947e+001 -1.693974947e+001 +3.6559e+000 +2.5498e+000
9395 0 +2.295952233e-004 +2.295952233e-004 -1.693977040e+001 -1.693977040e+001 +3.6561e+000 +2.5495e+000
9987 0 +7.432490657e-005 +7.432490657e-005 -1.693992568e+001 -1.693992568e+001 +3.6560e+000 +2.5496e+000
10099 0 +5.312464928e-005 +5.312464928e-005 -1.693994688e+001 -1.693994688e+001 +3.6560e+000 +2.5496e+000
11117 0 +3.702944589e-005 +3.702944589e-005 -1.693996297e+001 -1.693996297e+001 +3.6560e+000 +2.5496e+000
11580 0 +2.896579829e-005 +2.896579829e-005 -1.693997103e+001 -1.693997103e+001 +3.6560e+000 +2.5496e+000
12026 0 +2.879650935e-005 +2.879650935e-005 -1.693997120e+001 -1.693997120e+001 +3.6560e+000 +2.5496e+000
12958 0 +8.402844859e-006 +8.402844859e-006 -1.693999160e+001 -1.693999160e+001 +3.6560e+000 +2.5496e+000
