% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9.210000000000e+000) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.084336918e+002 +4.084336918e+002 +3.992236918e+002 +3.992236918e+002 +9.4601e-001 -8.9877e-001 +9.0798e-001 -6.2587e-001 +9.1417e-001 -1.6789e+000 +6.3132e-001 +2.9736e-001 +4.9317e-001 +2.5011e-001 -1.1739e+000 +3.3654e-001 +4.2855e-001 -7.5512e-002 +7.9302e-001 +1.1370e-001 -1.1739e+000 -1.0334e+000 +1.1313e+000 +1.9840e+000
2 0 +3.803063712e+002 +3.803063712e+002 +3.710963712e+002 +3.710963712e+002 +7.2010e-001 -1.8103e+000 -1.5232e-001 -1.3655e+000 -2.3254e-001 +5.2615e-001 -1.9416e+000 +8.2963e-002 +8.0954e-001 -6.1760e-001 -4.5211e-001 -5.8186e-001 -2.9662e-002 +7.1679e-001 -5.3084e-001 +8.6012e-001 +3.1184e-001 +1.5853e+000 +5.9682e-001 +6.9770e-001
6 0 +3.724790172e+002 +3.724790172e+002 +3.632690172e+002 +3.632690172e+002 -9.7227e-001 +5.4444e-001 -6.9700e-001 -9.4362e-001 +1.0235e+000 -3.0650e-001 +5.0454e-001 -4.7577e-001 +1.2284e+000 -9.7854e-001 -5.5850e-001 -8.3223e-002 +8.0120e-001 -4.2505e-001 +1.6638e-001 -7.2515e-001 +9.7979e-001 +1.1900e+000 -6.4486e-001 -3.4485e-001
27 0 +3.666774279e+002 +3.666774279e+002 +3.574674279e+002 +3.574674279e+002 +1.4308e-001 +4.5744e-001 +9.8036e-001 +2.8657e-001 -1.7674e+000 -1.1302e-001 +5.4657e-001 +8.9614e-001 +2.5043e-001 -4.7585e-002 -1.6477e+000 -1.3543e+000 -2.4066e-001 +6.0609e-001 +3.2535e-001 +3.0077e-001 +1.1861e+000 -7.3953e-002 -5.2409e-001 +2.3372e-001
39 0 +3.541331565e+002 +3.541331565e+002 +3.449231565e+002 +3.449231565e+002 +3.7846e-002 +7.9835e-001 +7.4581e-001 +3.3555e-001 +9.1423e-001 +7.9771e-001 +3.0282e-002 +6.7136e-001 +6.3410e-001 -6.7516e-001 -1.7372e-001 +1.4232e+000 -6.1099e-001 +1.3757e+000 -5.4258e-001 +5.1813e-001 +2.7070e-001 +1.2934e+000 -1.6309e+000 +1.2013e+000
106 0 +3.092426531e+002 +3.092426531e+002 +3.000326531e+002 +3.000326531e+002 +1.6973e+000 +1.1196e+000 +1.7847e+000 +1.1902e-002 +6.1340e-002 -6.8069e-001 +1.2491e+000 -4.6956e-001 +3.9094e-001 -2.5884e+000 -3.3394e+000 -7.0984e-001 +3.3774e-001 +1.1485e+000 -1.4109e+000 -1.5208e+000 +1.2480e+000 +2.1055e+000 +8.8777e-002 +1.3521e+000
152 0 +3.041700509e+002 +3.041700509e+002 +2.949600509e+002 +2.949600509e+002 +9.3312e-001 +5.3519e-001 +8.8438e-001 +5.4153e-001 +1.1471e+000 -3.1259e+000 +1.0458e+000 -8.1243e-001 +1.4382e-001 -1.6314e+000 -2.0380e-001 +6.6374e-001 -5.6916e-002 -2.3663e-001 +3.4530e-001 -1.2393e+000 +2.7867e+000 +2.3484e+000 -2.7938e+000 +2.8674e+000
160 0 +2.967310635e+002 +2.967310635e+002 +2.875210635e+002 +2.875210635e+002 +1.6878e+000 -1.5834e+000 +9.5466e-001 +8.3751e-001 +2.8057e+000 +1.8205e-001 -1.2190e+000 -1.9678e-001 +1.5510e+000 -5.8758e-001 +6.6511e-001 -1.6722e+000 +2.4168e+000 +2.8111e+000 +3.4182e-001 -1.5421e+000 +2.1736e+000 +6.2422e-001 -9.0866e-001 +3.7858e+000
204 0 +2.939198766e+002 +2.939198766e+002 +2.847098766e+002 +2.847098766e+002 +1.9102e+000 -3.1103e-001 +1.0054e+000 +3.7061e+000 -1.1337e+000 +9.3513e-001 +2.2943e+000 -3.9099e+000 -1.9773e+000 -2.2217e+000 -3.8073e+000 -9.6695e-001 +1.2194e+000 +4.1853e-001 -3.3910e-001 -2.0150e+000 -7.6340e-001 +6.0344e+000 -1.3034e+000 +1.3177e+000
216 0 +2.635880877e+002 +2.635880877e+002 +2.543780877e+002 +2.543780877e+002 +1.6337e+000 +1.9141e+000 -4.8643e-002 +2.4148e+000 +5.2598e-001 +2.3098e+000 +1.6541e+000 -2.3032e+000 +3.3728e+000 -1.6128e+000 -4.4935e-001 +3.4473e-002 +3.2835e+000 +9.7624e-001 +8.7890e-001 -1.1531e+000 +5.1032e-001 +4.0324e+000 -1.7696e+000 +4.0037e+000
