% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.540165432e+02 +7.540165432e+02 +7.839865432e+02 +7.839865432e+02 -2.9830e+00 -2.0360e+00 -2.8500e+00 -1.7923e+00 +3.6041e+00
7 +4.477277377e+02 +4.477277377e+02 +4.776977377e+02 +4.776977377e+02 -1.9830e+00 -1.4391e+00 -3.6520e+00 -2.3154e+00 +3.4835e+00
19 +2.893917220e+02 +2.893917220e+02 +3.193617220e+02 +3.193617220e+02 -7.5493e-01 -9.4317e-01 -3.9706e+00 -2.5690e+00 +3.4494e+00
25 +1.613871439e+02 +1.613871439e+02 +1.913571439e+02 +1.913571439e+02 +9.1728e-01 -5.9178e-01 -3.5840e+00 -2.2575e+00 +3.4876e+00
31 +1.066922631e+02 +1.066922631e+02 +1.366622631e+02 +1.366622631e+02 +7.7952e-01 -8.3913e-01 -3.1836e+00 -1.5868e+00 +3.4288e+00
37 +5.768650641e+01 +5.768650641e+01 +8.765650641e+01 +8.765650641e+01 +8.2593e-01 -7.5580e-01 -3.3185e+00 -1.8128e+00 +3.4486e+00
49 +3.496704032e+01 +3.496704032e+01 +6.493704032e+01 +6.493704032e+01 +5.8071e-01 -8.3044e-01 -3.3630e+00 -1.7691e+00 +3.4259e+00
61 +1.811287911e+01 +1.811287911e+01 +4.808287911e+01 +4.808287911e+01 +4.8404e-01 -8.4992e-01 -3.4244e+00 -1.8395e+00 +3.4345e+00
73 +1.442438940e+01 +1.442438940e+01 +4.439438940e+01 +4.439438940e+01 +5.0410e-01 -8.3747e-01 -3.4686e+00 -1.8407e+00 +3.4307e+00
103 +6.241438716e+00 +6.241438716e+00 +3.621143872e+01 +3.621143872e+01 +5.4988e-01 -8.4934e-01 -3.4550e+00 -1.8748e+00 +3.4445e+00
145 +3.306681514e+00 +3.306681514e+00 +3.327668151e+01 +3.327668151e+01 +5.6327e-01 -8.7433e-01 -3.4498e+00 -1.8643e+00 +3.4337e+00
181 +2.332124500e+00 +2.332124500e+00 +3.230212450e+01 +3.230212450e+01 +5.6880e-01 -9.0567e-01 -3.4612e+00 -1.8689e+00 +3.4217e+00
223 +1.201509654e+00 +1.201509654e+00 +3.117150965e+01 +3.117150965e+01 +7.1338e-01 -1.2820e+00 -3.5575e+00 -1.9014e+00 +3.2778e+00
229 +6.873148276e-01 +6.873148276e-01 +3.065731483e+01 +3.065731483e+01 +7.6086e-01 -1.4065e+00 -3.5878e+00 -1.9132e+00 +3.2286e+00
241 +2.220976754e-01 +2.220976754e-01 +3.019209768e+01 +3.019209768e+01 +8.1910e-01 -1.5590e+00 -3.6238e+00 -1.9285e+00 +3.1674e+00
247 +9.075378160e-02 +9.075378160e-02 +3.006075378e+01 +3.006075378e+01 +8.5353e-01 -1.6489e+00 -3.6473e+00 -1.9365e+00 +3.1328e+00
253 +4.632811765e-02 +4.632811765e-02 +3.001632812e+01 +3.001632812e+01 +8.7214e-01 -1.6984e+00 -3.6592e+00 -1.9413e+00 +3.1132e+00
265 +2.601341606e-02 +2.601341606e-02 +2.999601342e+01 +2.999601342e+01 +8.7255e-01 -1.6992e+00 -3.6595e+00 -1.9412e+00 +3.1130e+00
277 +1.684352233e-02 +1.684352233e-02 +2.998684352e+01 +2.998684352e+01 +8.7298e-01 -1.7002e+00 -3.6599e+00 -1.9412e+00 +3.1128e+00
289 +1.425685686e-02 +1.425685686e-02 +2.998425686e+01 +2.998425686e+01 +8.7331e-01 -1.7010e+00 -3.6601e+00 -1.9413e+00 +3.1124e+00
301 +7.869982843e-03 +7.869982843e-03 +2.997786998e+01 +2.997786998e+01 +8.7319e-01 -1.7008e+00 -3.6600e+00 -1.9413e+00 +3.1124e+00
319 +5.374394655e-03 +5.374394655e-03 +2.997537439e+01 +2.997537439e+01 +8.7318e-01 -1.7008e+00 -3.6600e+00 -1.9413e+00 +3.1124e+00
331 +3.223495417e-03 +3.223495417e-03 +2.997322350e+01 +2.997322350e+01 +8.7319e-01 -1.7008e+00 -3.6600e+00 -1.9413e+00 +3.1124e+00
355 +2.107252481e-03 +2.107252481e-03 +2.997210725e+01 +2.997210725e+01 +8.7058e-01 -1.6940e+00 -3.6583e+00 -1.9407e+00 +3.1151e+00
1309 +1.423652018e-03 +1.423652018e-03 +2.997142365e+01 +2.997142365e+01 +8.7029e-01 -1.6932e+00 -3.6581e+00 -1.9406e+00 +3.1154e+00
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.121551629e+03 +2.121551629e+03 +2.069841629e+03 +2.069841629e+03 -1.5335e+00 -1.2959e+00 +2.9400e+00 +5.0619e-01 -3.3065e+00
13 +1.307269564e+03 +1.307269564e+03 +1.255559564e+03 +1.255559564e+03 +8.4665e+00 +4.4963e+00 -3.0144e+00 -3.9830e+00 +1.4464e+00
19 +5.309890675e+02 +5.309890675e+02 +4.792790675e+02 +4.792790675e+02 +5.1415e+00 +2.5704e+00 -1.0346e+00 -2.4903e+00 -1.3396e-01
31 +3.405376785e+02 +3.405376785e+02 +2.888276785e+02 +2.888276785e+02 +4.7271e+00 +3.5533e+00 -2.7902e+00 -3.2299e+00 +3.5331e-05
43 +1.440914785e+02 +1.440914785e+02 +9.238147848e+01 +9.238147848e+01 +3.1125e+00 +4.1666e+00 -3.3970e+00 -3.6040e+00 +3.1862e-02
67 +6.834278771e+01 +6.834278771e+01 +1.663278771e+01 +1.663278771e+01 +2.5625e+00 +4.0089e+00 -2.9983e+00 -3.7851e+00 +3.3804e-01
79 +4.019829424e+01 +4.019829424e+01 -1.151170576e+01 -1.151170576e+01 +2.7432e+00 +3.7764e+00 -2.8951e+00 -3.7411e+00 +4.4974e-01
91 +2.277988761e+01 +2.277988761e+01 -2.893011239e+01 -2.893011239e+01 +2.8677e+00 +3.6503e+00 -2.9390e+00 -3.6223e+00 +5.0191e-01
115 +1.439067693e+01 +1.439067693e+01 -3.731932307e+01 -3.731932307e+01 +2.8881e+00 +3.6138e+00 -3.0726e+00 -3.6324e+00 +5.7940e-01
139 +6.798166959e+00 +6.798166959e+00 -4.491183304e+01 -4.491183304e+01 +2.7740e+00 +3.5600e+00 -3.1424e+00 -3.6598e+00 +6.5537e-01
151 +4.323875128e+00 +4.323875128e+00 -4.738612487e+01 -4.738612487e+01 +2.7501e+00 +3.5001e+00 -3.1529e+00 -3.6555e+00 +6.9974e-01
163 +2.667235616e+00 +2.667235616e+00 -4.904276438e+01 -4.904276438e+01 +2.7389e+00 +3.4418e+00 -3.1724e+00 -3.6598e+00 +7.4738e-01
175 +2.007704872e+00 +2.007704872e+00 -4.970229513e+01 -4.970229513e+01 +2.7299e+00 +3.4063e+00 -3.1934e+00 -3.6513e+00 +7.8280e-01
187 +1.553340155e+00 +1.553340155e+00 -5.015665984e+01 -5.015665984e+01 +2.7147e+00 +3.3647e+00 -3.2203e+00 -3.6555e+00 +8.1934e-01
211 +7.967217205e-01 +7.967217205e-01 -5.091327828e+01 -5.091327828e+01 +2.6739e+00 +3.2891e+00 -3.2723e+00 -3.6540e+00 +8.9904e-01
223 +4.378516733e-01 +4.378516733e-01 -5.127214833e+01 -5.127214833e+01 +2.6508e+00 +3.2413e+00 -3.2989e+00 -3.6563e+00 +9.4487e-01
235 +2.229221960e-01 +2.229221960e-01 -5.148707780e+01 -5.148707780e+01 +2.6350e+00 +3.2030e+00 -3.3196e+00 -3.6557e+00 +9.8083e-01
247 +1.237356557e-01 +1.237356557e-01 -5.158626434e+01 -5.158626434e+01 +2.6247e+00 +3.1782e+00 -3.3341e+00 -3.6562e+00 +1.0044e+00
259 +7.964241096e-02 +7.964241096e-02 -5.163035759e+01 -5.163035759e+01 +2.6174e+00 +3.1616e+00 -3.3443e+00 -3.6557e+00 +1.0209e+00
271 +5.086438933e-02 +5.086438933e-02 -5.165913561e+01 -5.165913561e+01 +2.6119e+00 +3.1498e+00 -3.3516e+00 -3.6558e+00 +1.0322e+00
283 +3.881287564e-02 +3.881287564e-02 -5.167118712e+01 -5.167118712e+01 +2.6081e+00 +3.1418e+00 -3.3565e+00 -3.6560e+00 +1.0402e+00
295 +2.377653649e-02 +2.377653649e-02 -5.168622346e+01 -5.168622346e+01 +2.6053e+00 +3.1359e+00 -3.3599e+00 -3.6560e+00 +1.0459e+00
307 +1.253752951e-02 +1.253752951e-02 -5.169746247e+01 -5.169746247e+01 +2.6039e+00 +3.1328e+00 -3.3616e+00 -3.6560e+00 +1.0488e+00
319 +7.417361823e-03 +7.417361823e-03 -5.170258264e+01 -5.170258264e+01 +2.6035e+00 +3.1317e+00 -3.3622e+00 -3.6560e+00 +1.0499e+00
331 +4.957311274e-03 +4.957311274e-03 -5.170504269e+01 -5.170504269e+01 +2.6034e+00 +3.1314e+00 -3.3624e+00 -3.6560e+00 +1.0501e+00
343 +2.954534182e-03 +2.954534182e-03 -5.170704547e+01 -5.170704547e+01 +2.6034e+00 +3.1314e+00 -3.3624e+00 -3.6560e+00 +1.0501e+00
355 +2.291912428e-03 +2.291912428e-03 -5.170770809e+01 -5.170770809e+01 +2.6037e+00 +3.1320e+00 -3.3620e+00 -3.6560e+00 +1.0495e+00
379 +1.002291480e-03 +1.002291480e-03 -5.170899771e+01 -5.170899771e+01 +2.6043e+00 +3.1336e+00 -3.3611e+00 -3.6560e+00 +1.0481e+00
391 +5.811635628e-04 +5.811635628e-04 -5.170941884e+01 -5.170941884e+01 +2.6044e+00 +3.1338e+00 -3.3610e+00 -3.6560e+00 +1.0478e+00
1393 +3.619467130e-04 +3.619467130e-04 -5.170963805e+01 -5.170963805e+01 +2.6048e+00 +3.1346e+00 -3.3605e+00 -3.6560e+00 +1.0471e+00
1411 +2.223989038e-04 +2.223989038e-04 -5.170977760e+01 -5.170977760e+01 +2.6049e+00 +3.1347e+00 -3.3605e+00 -3.6560e+00 +1.0469e+00
1429 +1.152650663e-04 +1.152650663e-04 -5.170988473e+01 -5.170988473e+01 +2.6048e+00 +3.1346e+00 -3.3605e+00 -3.6560e+00 +1.0470e+00
6469 +9.398564199e-05 +9.398564199e-05 -5.170990601e+01 -5.170990601e+01 +2.6033e+00 +3.1313e+00 -3.3625e+00 -3.6560e+00 +1.0503e+00
14563 +5.597532287e-05 +5.597532287e-05 -5.170994402e+01 -5.170994402e+01 +2.6045e+00 +3.1339e+00 -3.3610e+00 -3.6560e+00 +1.0478e+00
26857 +3.298769789e-05 +3.298769789e-05 -5.170996701e+01 -5.170996701e+01 +2.6042e+00 +3.1333e+00 -3.3613e+00 -3.6560e+00 +1.0483e+00
26863 +2.389369715e-05 +2.389369715e-05 -5.170997611e+01 -5.170997611e+01 +2.6042e+00 +3.1333e+00 -3.3613e+00 -3.6560e+00 +1.0483e+00
26872 +1.473930854e-05 +1.473930854e-05 -5.170998526e+01 -5.170998526e+01 +2.6042e+00 +3.1333e+00 -3.3613e+00 -3.6560e+00 +1.0483e+00
% function evaluation | noise-free fitness - Fopt (-2.799500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.007789001e+03 +2.007789001e+03 +1.727839001e+03 +1.727839001e+03 +2.6307e+00 -3.4230e+00 +2.1645e+00 +9.9616e-01 +4.2674e+00
19 +6.632627732e+02 +6.632627732e+02 +3.833127732e+02 +3.833127732e+02 -1.3724e+00 -6.4989e+00 +2.5381e+00 +2.2030e+00 +2.1687e+00
31 +5.520363269e+02 +5.520363269e+02 +2.720863269e+02 +2.720863269e+02 -2.1285e+00 -6.6350e+00 +2.3208e+00 +2.4784e+00 +1.1336e+00
37 +3.303826502e+02 +3.303826502e+02 +5.043265020e+01 +5.043265020e+01 -2.3635e+00 -5.4510e+00 +1.4106e+00 +1.8795e+00 -1.7426e+00
49 +1.697353542e+02 +1.697353542e+02 -1.102146458e+02 -1.102146458e+02 -2.3412e+00 -5.3975e+00 +1.0566e+00 +3.9401e-01 -3.4492e+00
61 +1.013074751e+02 +1.013074751e+02 -1.786425249e+02 -1.786425249e+02 -2.1721e+00 -5.3921e+00 +1.2357e+00 -6.0894e-02 -3.4137e+00
73 +6.583678305e+01 +6.583678305e+01 -2.141132170e+02 -2.141132170e+02 -2.2039e+00 -5.4404e+00 +1.4811e+00 -4.7422e-02 -3.0159e+00
85 +5.318236871e+01 +5.318236871e+01 -2.267676313e+02 -2.267676313e+02 -2.2363e+00 -5.3415e+00 +1.6236e+00 +5.3373e-02 -2.7616e+00
109 +2.928918051e+01 +2.928918051e+01 -2.506608195e+02 -2.506608195e+02 -2.4728e+00 -5.2037e+00 +1.7952e+00 +6.0624e-02 -2.7783e+00
133 +2.473907162e+01 +2.473907162e+01 -2.552109284e+02 -2.552109284e+02 -2.6230e+00 -5.0369e+00 +1.9479e+00 -1.3641e-01 -3.0112e+00
151 +1.210628466e+01 +1.210628466e+01 -2.678437153e+02 -2.678437153e+02 -2.9253e+00 -4.6925e+00 +2.4089e+00 -4.0960e-01 -3.0814e+00
157 +8.341654781e+00 +8.341654781e+00 -2.716083452e+02 -2.716083452e+02 -3.2862e+00 -4.3361e+00 +2.8488e+00 -6.5748e-01 -3.2530e+00
163 +1.954272313e+00 +1.954272313e+00 -2.779957277e+02 -2.779957277e+02 -3.4502e+00 -4.1428e+00 +3.0521e+00 -8.3086e-01 -3.3624e+00
181 +1.096553318e+00 +1.096553318e+00 -2.788534467e+02 -2.788534467e+02 -3.4825e+00 -4.1027e+00 +3.0985e+00 -8.6363e-01 -3.3790e+00
193 +5.779522822e-01 +5.779522822e-01 -2.793720477e+02 -2.793720477e+02 -3.5279e+00 -4.0544e+00 +3.1621e+00 -9.0202e-01 -3.3966e+00
217 +2.708230881e-01 +2.708230881e-01 -2.796791769e+02 -2.796791769e+02 -3.5932e+00 -3.9868e+00 +3.2454e+00 -9.5422e-01 -3.4277e+00
229 +1.905717246e-01 +1.905717246e-01 -2.797594283e+02 -2.797594283e+02 -3.6034e+00 -3.9756e+00 +3.2585e+00 -9.6342e-01 -3.4345e+00
247 +1.255519529e-01 +1.255519529e-01 -2.798244480e+02 -2.798244480e+02 -3.6121e+00 -3.9662e+00 +3.2687e+00 -9.7091e-01 -3.4390e+00
